timestamp,equipment_id,temperature,vibration,rpm,torque,oil_pressure,current
2024-06-01 12:15:00,RM-002,361.43,3.85,1238.26,8281.84,45.95,384.94
2024-06-01 12:30:00,RM-002,398.98,3.56,1194.77,8686.77,36.89,361.85
2024-06-01 12:45:00,RM-002,354.45,4.04,1116.28,11654.88,43.4,400.11
2024-06-01 13:00:00,RM-002,379.93,4.67,1161.78,8971.92,42.91,364.09
2024-06-01 13:15:00,RM-002,350.25,3.16,1213.55,9452.99,49.0,344.0
2024-06-01 13:30:00,RM-002,318.65,4.32,1132.03,8972.9,43.99,370.51
2024-06-01 13:45:00,RM-002,353.95,3.13,1186.06,8895.46,41.93,368.05
2024-06-01 14:00:00,RM-002,363.36,2.97,1233.18,7835.81,48.02,420.53
2024-06-01 14:15:00,RM-002,371.23,4.76,1194.35,7694.41,45.16,366.49
2024-06-01 14:30:00,RM-002,332.97,3.34,1196.55,7142.66,45.85,352.01
2024-06-01 14:45:00,RM-002,444.15,4.47,1257.46,8348.4,43.05,391.73
2024-06-01 15:00:00,RM-002,376.99,4.65,1129.78,8573.25,49.23,375.11
2024-06-01 15:15:00,RM-002,381.41,8.14,1210.74,7952.61,43.98,374.03
2024-06-01 15:30:00,RM-002,371.99,4.43,1227.86,8504.58,44.08,363.27
2024-06-01 15:45:00,RM-002,328.99,4.33,1143.99,8252.39,46.18,340.05
2024-06-01 16:00:00,RM-002,339.54,4.19,1245.72,10535.53,46.48,359.79
2024-06-01 16:15:00,RM-002,364.07,3.95,1183.52,8800.77,52.09,387.25
2024-06-01 16:30:00,RM-002,303.87,4.17,1221.11,8660.34,48.31,381.4
2024-06-01 16:45:00,RM-002,206.33,3.64,1219.87,7937.36,45.72,298.27
2024-06-01 17:00:00,RM-002,337.39,2.86,1248.96,8431.0,41.86,392.35
2024-06-01 17:15:00,RM-002,365.16,4.08,1183.18,9345.87,51.37,434.34
2024-06-01 17:30:00,RM-002,325.17,4.26,1261.77,8246.29,54.85,400.36
2024-06-01 17:45:00,RM-002,400.26,5.07,1136.52,8163.15,50.48,382.94
2024-06-01 18:00:00,RM-002,430.63,3.62,1250.47,8886.7,49.09,385.76
2024-06-01 18:15:00,RM-002,360.83,3.55,1173.91,8220.19,46.5,405.09
2024-06-01 18:30:00,RM-002,381.1,2.74,1229.09,10665.01,40.57,391.95
2024-06-01 18:45:00,RM-002,362.41,3.0,1189.04,8155.78,41.91,359.57
2024-06-01 19:00:00,RM-002,336.49,2.65,1225.78,8984.97,43.87,348.34
2024-06-01 19:15:00,RM-002,326.56,2.81,1247.77,8404.3,44.8,415.87
2024-06-01 19:30:00,RM-002,358.57,3.51,1218.34,8905.15,43.76,374.7
2024-06-01 19:45:00,RM-002,333.13,4.55,1175.17,12062.04,48.53,365.53
2024-06-01 20:00:00,RM-002,375.34,4.26,1224.95,8283.22,49.15,375.14
2024-06-01 20:15:00,RM-002,333.92,5.22,1218.17,8420.33,43.8,266.73
2024-06-01 20:30:00,RM-002,355.51,4.38,1190.9,8382.62,43.65,340.67
2024-06-01 20:45:00,RM-002,328.57,2.46,1086.92,8101.53,43.86,401.5
2024-06-01 21:00:00,RM-002,326.86,4.13,1214.78,9001.5,43.62,377.22
2024-06-01 21:15:00,RM-002,386.11,5.32,1162.09,8288.63,46.17,325.94
2024-06-01 21:30:00,RM-002,338.47,3.03,1216.65,7981.21,44.1,374.85
2024-06-01 21:45:00,RM-002,339.85,4.28,1275.41,9354.18,48.21,396.09
2024-06-01 22:00:00,RM-002,333.84,3.69,1286.38,10912.56,44.33,404.18
2024-06-01 22:15:00,RM-002,337.44,3.86,1194.67,8469.03,42.67,375.65
2024-06-01 22:30:00,RM-002,347.32,4.81,1259.69,8212.22,45.02,416.04
2024-06-01 22:45:00,RM-002,299.4,4.04,1225.89,7925.22,44.47,375.57
2024-06-01 23:00:00,RM-002,370.33,4.03,1249.02,7753.54,45.09,407.29
2024-06-01 23:15:00,RM-002,359.86,3.77,1149.37,8932.48,44.26,397.31
2024-06-01 23:30:00,RM-002,371.93,5.11,1222.44,8217.25,38.97,386.54
2024-06-01 23:45:00,RM-002,265.9,3.74,1179.27,7444.44,43.06,417.9
2024-06-02 00:00:00,RM-002,353.65,4.01,1239.59,8091.24,47.62,361.51
2024-06-02 00:15:00,RM-002,352.59,3.63,1257.84,8357.32,43.41,360.42
2024-06-02 00:30:00,RM-002,364.92,3.23,1147.85,8128.75,39.46,373.91
2024-06-02 00:45:00,RM-002,317.09,4.73,1155.26,8748.46,45.29,345.46
2024-06-02 01:00:00,RM-002,341.05,4.79,1193.51,8289.16,47.7,374.72
2024-06-02 01:15:00,RM-002,374.47,4.13,1249.88,8929.03,49.94,380.54
2024-06-02 01:30:00,RM-002,371.59,4.4,1181.89,8932.25,47.14,402.0
2024-06-02 01:45:00,RM-002,404.98,4.84,1205.33,7998.16,48.1,369.27
2024-06-02 02:00:00,RM-002,348.09,3.7,1139.95,8135.12,47.43,394.32
2024-06-02 02:15:00,RM-002,497.64,3.8,1210.77,9027.9,45.45,318.44
2024-06-02 02:30:00,RM-002,348.53,3.28,1121.25,8642.19,41.58,351.16
2024-06-02 02:45:00,RM-002,322.49,4.56,1208.69,8848.07,44.69,376.73
2024-06-02 03:00:00,RM-002,354.42,3.77,1462.76,8849.66,47.06,374.67
2024-06-02 03:15:00,RM-002,344.52,4.04,1283.6,10768.53,45.17,372.21
2024-06-02 03:30:00,RM-002,339.47,4.37,1146.53,9747.98,48.5,401.08
2024-06-02 03:45:00,RM-002,323.14,4.41,1177.81,8992.57,45.71,389.0
2024-06-02 04:00:00,RM-002,343.53,3.09,1183.82,8288.03,43.96,358.83
2024-06-02 04:15:00,RM-002,329.02,4.49,1206.74,9017.35,46.27,349.94
2024-06-02 04:30:00,RM-002,399.61,5.61,1228.23,11081.16,42.7,412.25
2024-06-02 04:45:00,RM-002,372.68,4.0,1285.11,8560.55,45.2,360.68
2024-06-02 05:00:00,RM-002,320.79,5.06,1238.26,8190.03,44.17,391.09
2024-06-02 05:15:00,RM-002,335.08,2.68,1207.86,8056.53,41.85,319.11
2024-06-02 05:30:00,RM-002,340.13,4.08,1278.69,8887.03,47.2,395.54
2024-06-02 05:45:00,RM-002,344.79,2.39,1158.0,8151.29,42.18,386.95
2024-06-02 06:00:00,RM-002,199.29,4.78,1182.67,8111.98,45.8,355.95
2024-06-02 06:15:00,RM-002,347.23,3.19,1297.71,8340.42,43.88,380.3
2024-06-02 06:30:00,RM-002,375.38,3.68,1127.55,7961.41,45.95,312.85
2024-06-02 06:45:00,RM-002,340.78,3.23,1209.95,8525.52,45.12,417.7
2024-06-02 07:00:00,RM-002,320.2,4.83,1416.1,8241.24,43.22,365.9
2024-06-02 07:15:00,RM-002,299.57,4.88,1229.26,8999.42,44.89,356.59
2024-06-02 07:30:00,RM-002,301.01,3.3,1117.2,9014.07,45.22,361.64
2024-06-02 07:45:00,RM-002,357.11,4.04,1111.71,8492.37,48.79,332.0
2024-06-02 08:00:00,RM-002,353.16,3.18,953.17,8082.18,50.54,372.5
2024-06-02 08:15:00,RM-002,344.95,3.97,1219.8,8397.99,42.04,411.35
2024-06-02 08:30:00,RM-002,335.45,2.93,1149.34,8315.38,42.99,372.8
2024-06-02 08:45:00,RM-002,222.77,3.38,1271.13,9290.82,38.04,408.73
2024-06-02 09:00:00,RM-002,356.48,3.94,1297.89,8332.93,41.5,500.33
2024-06-02 09:15:00,RM-002,335.17,4.72,1162.22,8613.89,42.19,343.8
2024-06-02 09:30:00,RM-002,351.22,3.75,1249.3,8822.91,38.63,380.83
2024-06-02 09:45:00,RM-002,343.68,5.19,1219.07,9225.98,40.18,366.43
2024-06-02 10:00:00,RM-002,352.46,3.52,1198.31,8323.59,44.14,416.99
2024-06-02 10:15:00,RM-002,295.46,2.57,1204.32,7766.03,43.44,386.16
2024-06-02 10:30:00,RM-002,370.24,2.9,1123.18,8561.53,43.66,358.03
2024-06-02 10:45:00,RM-002,356.95,3.48,1244.49,6957.74,26.91,424.19
2024-06-02 11:00:00,RM-002,338.14,6.06,1187.04,8691.64,53.4,371.46
2024-06-02 11:15:00,RM-002,342.1,3.71,1314.9,8225.36,46.12,353.56
2024-06-02 11:30:00,RM-002,363.18,3.44,1099.23,8331.3,44.85,388.87
2024-06-02 11:45:00,RM-002,346.77,4.33,1437.77,8071.04,48.85,392.22
2024-06-02 12:00:00,RM-002,365.13,5.12,1143.46,8385.93,44.46,379.89
2024-06-02 12:15:00,RM-002,352.83,4.37,1186.83,8065.12,40.83,406.5
2024-06-02 12:30:00,RM-002,373.26,3.83,1143.09,8695.12,42.73,388.93
2024-06-02 12:45:00,RM-002,325.86,5.59,1168.4,8750.04,49.8,376.07
2024-06-02 13:00:00,RM-002,353.16,4.69,1182.83,8542.72,43.96,390.64
2024-06-02 13:15:00,RM-002,444.5,4.16,1220.71,8938.38,39.73,336.75
2024-06-02 13:30:00,RM-002,325.87,5.07,1221.51,9113.69,47.31,403.39
2024-06-02 13:45:00,RM-002,316.15,4.0,930.65,9220.64,46.0,385.73
2024-06-02 14:00:00,RM-002,346.04,3.9,1198.3,8564.07,43.21,384.59
2024-06-02 14:15:00,RM-002,341.58,3.43,1268.67,8228.36,45.54,406.12
2024-06-02 14:30:00,RM-002,334.72,3.31,1209.05,7403.21,48.96,364.22
2024-06-02 14:45:00,RM-002,316.6,3.99,1256.89,8272.35,47.15,374.6
2024-06-02 15:00:00,RM-002,308.3,3.19,1252.96,7862.3,44.33,378.48
2024-06-02 15:15:00,RM-002,321.57,5.06,1192.08,8513.81,48.53,360.13
2024-06-02 15:30:00,RM-002,371.78,4.19,1152.41,8906.08,49.54,380.63
2024-06-02 15:45:00,RM-002,350.72,3.77,1252.43,8871.18,42.06,348.45
2024-06-02 16:00:00,RM-002,326.81,4.08,1199.2,8912.92,41.54,373.81
2024-06-02 16:15:00,RM-002,347.56,4.99,1183.44,7755.2,45.32,384.53
2024-06-02 16:30:00,RM-002,356.46,4.03,1193.92,7763.35,47.02,365.6
2024-06-02 16:45:00,RM-002,352.58,3.96,1140.9,9142.77,45.32,369.06
2024-06-02 17:00:00,RM-002,336.43,5.98,1316.87,7488.19,46.77,401.6
2024-06-02 17:15:00,RM-002,336.52,3.37,1181.45,8848.88,46.62,364.47
2024-06-02 17:30:00,RM-002,338.25,3.83,1202.21,8404.93,43.46,385.74
2024-06-02 17:45:00,RM-002,380.22,2.83,1140.18,8332.46,45.72,398.87
2024-06-02 18:00:00,RM-002,364.81,4.88,1134.45,8598.22,48.39,374.65
2024-06-02 18:15:00,RM-002,382.24,4.03,951.38,9404.79,43.42,406.4
2024-06-02 18:30:00,RM-002,352.91,5.14,1334.05,8102.89,48.03,359.7
2024-06-02 18:45:00,RM-002,325.31,4.6,1243.22,8299.27,40.66,332.57
2024-06-02 19:00:00,RM-002,382.37,2.88,1266.37,9061.7,47.04,368.67
2024-06-02 19:15:00,RM-002,341.76,3.47,1183.2,8060.91,53.34,398.0
2024-06-02 19:30:00,RM-002,322.15,6.13,1214.83,8923.96,46.32,339.14
2024-06-02 19:45:00,RM-002,325.83,3.28,1204.19,8477.55,40.97,350.33
2024-06-02 20:00:00,RM-002,367.24,-0.46,1277.39,7379.34,47.66,361.29
2024-06-02 20:15:00,RM-002,353.44,3.98,1161.68,8557.57,49.71,388.85
2024-06-02 20:30:00,RM-002,331.83,4.33,1108.63,8544.67,46.62,411.95
2024-06-02 20:45:00,RM-002,331.64,3.76,1196.72,8607.62,43.83,396.83
2024-06-02 21:00:00,RM-002,417.53,4.46,1207.46,8846.17,42.24,441.27
2024-06-02 21:15:00,RM-002,361.21,3.42,1186.25,7007.11,45.25,371.82
2024-06-02 21:30:00,RM-002,345.44,4.15,1210.09,8502.31,46.74,402.52
2024-06-02 21:45:00,RM-002,361.26,2.98,1143.29,9071.95,39.55,392.5
2024-06-02 22:00:00,RM-002,302.41,4.12,1182.41,8313.71,49.07,371.54
2024-06-02 22:15:00,RM-002,325.95,4.35,1204.83,8645.21,36.15,373.81
2024-06-02 22:30:00,RM-002,329.67,4.09,1220.07,8063.02,47.98,391.67
2024-06-02 22:45:00,RM-002,382.94,3.74,1441.22,5416.64,47.36,398.95
2024-06-02 23:00:00,RM-002,300.5,4.87,1107.83,8108.84,48.23,371.55
2024-06-02 23:15:00,RM-002,326.35,3.99,1165.46,8549.81,40.98,370.47
2024-06-02 23:30:00,RM-002,351.02,4.29,1226.59,7697.34,48.11,295.41
2024-06-02 23:45:00,RM-002,338.48,4.64,1226.01,8054.28,52.19,327.92
2024-06-03 00:00:00,RM-002,325.46,4.73,1239.84,9362.09,44.58,366.04
2024-06-03 00:15:00,RM-002,343.0,3.6,1236.17,8357.2,45.8,361.28
2024-06-03 00:30:00,RM-002,390.62,4.92,1162.3,8726.86,40.76,352.91
2024-06-03 00:45:00,RM-002,371.59,7.75,1202.41,8066.59,42.67,411.61
2024-06-03 01:00:00,RM-002,308.63,4.92,1202.53,7812.26,44.15,378.29
2024-06-03 01:15:00,RM-002,351.94,4.36,1160.76,7991.95,41.03,400.81
2024-06-03 01:30:00,RM-002,305.81,3.89,1246.56,11070.12,41.79,498.37
2024-06-03 01:45:00,RM-002,356.73,3.73,1099.46,8354.17,43.74,380.72
2024-06-03 02:00:00,RM-002,373.0,3.03,1153.66,8561.16,46.69,417.41
2024-06-03 02:15:00,RM-002,441.03,1.21,1235.71,8144.61,40.72,427.78
2024-06-03 02:30:00,RM-002,359.41,2.76,1151.78,8871.75,44.85,392.05
2024-06-03 02:45:00,RM-002,387.89,-0.89,1243.88,9203.01,40.26,383.68
2024-06-03 03:00:00,RM-002,295.4,3.85,1155.16,9623.85,44.84,392.07
2024-06-03 03:15:00,RM-002,352.5,2.99,1212.99,6391.41,49.23,399.97
2024-06-03 03:30:00,RM-002,353.61,2.77,1157.52,8016.12,45.81,386.48
2024-06-03 03:45:00,RM-002,347.33,3.94,1165.51,7562.06,48.65,401.42
2024-06-03 04:00:00,RM-002,323.59,2.83,1217.23,9160.17,45.08,370.54
2024-06-03 04:15:00,RM-002,481.29,2.33,1167.99,7575.79,46.09,380.84
2024-06-03 04:30:00,RM-002,339.92,4.39,1124.07,8463.97,42.47,220.6
2024-06-03 04:45:00,RM-002,356.1,4.19,1265.63,9008.28,47.1,379.29
2024-06-03 05:00:00,RM-002,331.98,4.15,1085.07,9341.25,43.12,310.91
2024-06-03 05:15:00,RM-002,350.81,3.99,944.48,8050.69,41.34,470.35
2024-06-03 05:30:00,RM-002,416.32,4.34,1190.0,8579.35,44.86,377.7
2024-06-03 05:45:00,RM-002,311.36,3.49,1242.32,8438.96,40.48,401.5
2024-06-03 06:00:00,RM-002,277.53,3.33,1131.16,8136.46,46.9,382.01
2024-06-03 06:15:00,RM-002,353.3,5.74,1243.99,9121.87,50.8,413.56
2024-06-03 06:30:00,RM-002,457.18,4.38,1093.31,8785.03,44.15,384.04
2024-06-03 06:45:00,RM-002,344.93,3.41,1203.67,7904.42,44.29,376.88
2024-06-03 07:00:00,RM-002,240.6,4.65,1134.21,8400.51,46.51,394.32
2024-06-03 07:15:00,RM-002,359.51,4.13,1143.96,8310.77,60.44,413.82
2024-06-03 07:30:00,RM-002,385.62,3.71,1203.98,8717.34,45.39,385.18
2024-06-03 07:45:00,RM-002,331.99,3.82,1115.79,9453.47,40.13,388.08
2024-06-03 08:00:00,RM-002,374.23,3.08,1221.23,8667.81,48.62,349.54
2024-06-03 08:15:00,RM-002,356.92,3.69,1206.45,10698.0,48.23,516.3
2024-06-03 08:30:00,RM-002,360.37,4.14,1194.85,8451.55,41.34,352.09
2024-06-03 08:45:00,RM-002,354.27,4.71,1127.38,8701.28,36.6,368.96
2024-06-03 09:00:00,RM-002,338.78,3.33,1219.12,7633.9,53.17,373.5
2024-06-03 09:15:00,RM-002,366.67,4.47,1294.05,9056.09,42.82,393.83
2024-06-03 09:30:00,RM-002,336.03,4.22,1230.6,8584.01,40.77,370.19
2024-06-03 09:45:00,RM-002,374.48,5.18,1273.58,8438.09,36.29,401.16
2024-06-03 10:00:00,RM-002,378.45,4.01,1282.22,8295.54,43.48,404.97
2024-06-03 10:15:00,RM-002,344.97,4.51,1059.14,8466.08,46.65,390.36
2024-06-03 10:30:00,RM-002,323.45,4.57,1203.98,8022.85,50.75,387.15
2024-06-03 10:45:00,RM-002,448.53,3.43,1148.2,7685.68,43.86,389.43
2024-06-03 11:00:00,RM-002,377.95,3.53,1238.72,8765.8,39.54,370.22
2024-06-03 11:15:00,RM-002,337.52,3.16,1094.48,8126.87,46.3,405.43
2024-06-03 11:30:00,RM-002,353.27,3.26,1276.83,8612.42,45.87,363.69
2024-06-03 11:45:00,RM-002,344.11,3.82,1127.74,8401.06,42.9,335.31
2024-06-03 12:00:00,RM-002,340.33,4.17,1228.66,9146.28,44.05,385.08
2024-06-03 12:15:00,RM-002,391.27,5.18,1234.03,8737.28,45.46,387.53
2024-06-03 12:30:00,RM-002,372.98,3.83,1199.83,9051.33,47.42,340.7
2024-06-03 12:45:00,RM-002,330.24,2.68,1147.59,8880.25,46.67,407.97
2024-06-03 13:00:00,RM-002,299.2,4.83,1200.93,9380.94,45.8,363.0
2024-06-03 13:15:00,RM-002,361.64,4.84,1301.44,7717.48,45.15,393.08
2024-06-03 13:30:00,RM-002,328.86,7.12,1215.71,9233.34,50.83,421.68
2024-06-03 13:45:00,RM-002,356.21,2.8,1274.95,8104.99,46.63,399.0
2024-06-03 14:00:00,RM-002,344.24,3.94,1237.98,7954.97,48.33,381.75
2024-06-03 14:15:00,RM-002,381.89,3.66,1236.91,7874.95,47.63,367.66
2024-06-03 14:30:00,RM-002,345.84,4.91,1168.43,8293.08,46.06,378.96
2024-06-03 14:45:00,RM-002,355.36,5.81,1172.98,8712.05,49.47,384.71
2024-06-03 15:00:00,RM-002,404.64,4.24,1294.35,9191.81,42.72,397.49
2024-06-03 15:15:00,RM-002,379.46,4.35,1469.66,7546.27,47.48,403.57
2024-06-03 15:30:00,RM-002,305.55,4.32,991.58,8651.51,41.05,455.45
2024-06-03 15:45:00,RM-002,342.91,4.22,1286.39,8007.63,45.2,394.01
2024-06-03 16:00:00,RM-002,336.35,2.87,1261.0,7872.64,39.21,395.45
2024-06-03 16:15:00,RM-002,364.44,3.36,1227.28,8222.97,41.22,331.71
2024-06-03 16:30:00,RM-002,335.84,3.89,1200.06,8547.15,43.73,349.75
2024-06-03 16:45:00,RM-002,311.38,3.85,1257.02,8170.03,62.35,382.4
2024-06-03 17:00:00,RM-002,352.69,4.19,1225.27,7882.67,44.51,384.94
2024-06-03 17:15:00,RM-002,373.9,3.69,1155.06,8293.49,47.21,366.83
2024-06-03 17:30:00,RM-002,346.23,2.74,1172.82,8789.76,49.53,432.59
2024-06-03 17:45:00,RM-002,344.48,4.12,1169.2,8699.74,34.82,420.43
2024-06-03 18:00:00,RM-002,347.74,5.25,1193.93,8243.77,50.17,359.25
2024-06-03 18:15:00,RM-002,330.94,3.58,1274.83,8409.38,44.88,400.45
2024-06-03 18:30:00,RM-002,344.23,4.34,1120.72,8114.03,41.92,365.72
2024-06-03 18:45:00,RM-002,342.55,5.3,1132.64,8612.71,48.31,390.86
2024-06-03 19:00:00,RM-002,365.05,5.7,1173.99,8932.91,46.88,387.8
2024-06-03 19:15:00,RM-002,379.75,3.56,1028.37,8104.6,44.11,381.48
2024-06-03 19:30:00,RM-002,368.6,4.42,1113.51,8247.26,42.13,346.79
2024-06-03 19:45:00,RM-002,339.3,3.38,1181.97,8782.56,48.02,335.99
2024-06-03 20:00:00,RM-002,303.33,4.19,1278.19,9764.19,41.67,385.19
2024-06-03 20:15:00,RM-002,344.28,3.28,1226.3,8841.98,38.49,413.69
2024-06-03 20:30:00,RM-002,365.99,3.81,1240.01,8409.71,48.49,373.69
2024-06-03 20:45:00,RM-002,374.31,5.41,1180.17,7979.01,47.65,389.29
2024-06-03 21:00:00,RM-002,344.11,5.29,1232.96,9030.99,47.04,384.64
2024-06-03 21:15:00,RM-002,335.49,5.0,1178.93,8091.17,44.16,382.76
2024-06-03 21:30:00,RM-002,319.86,3.99,1168.16,8396.42,47.05,433.02
2024-06-03 21:45:00,RM-002,370.37,4.71,1189.59,8305.79,42.74,370.07
2024-06-03 22:00:00,RM-002,311.78,4.95,1126.7,8455.66,45.54,432.06
2024-06-03 22:15:00,RM-002,372.25,1.65,1251.69,8024.5,50.34,411.38
2024-06-03 22:30:00,RM-002,335.48,2.69,1212.78,8976.68,44.9,349.36
2024-06-03 22:45:00,RM-002,320.8,3.71,1147.95,8718.83,46.42,397.94
2024-06-03 23:00:00,RM-002,384.85,3.28,1194.35,8347.74,40.99,262.56
2024-06-03 23:15:00,RM-002,318.93,3.59,1154.71,8379.71,43.58,349.1
2024-06-03 23:30:00,RM-002,314.07,2.64,1202.43,8330.14,44.33,388.66
2024-06-03 23:45:00,RM-002,399.39,3.03,1226.43,8559.63,48.31,372.35
2024-06-04 00:00:00,RM-002,364.87,2.62,1174.31,8109.66,51.19,397.25
2024-06-04 00:15:00,RM-002,360.12,4.44,1198.31,7976.3,55.97,336.2
2024-06-04 00:30:00,RM-002,355.61,5.9,1129.16,8386.07,39.82,383.28
2024-06-04 00:45:00,RM-002,333.0,2.81,1257.87,8821.0,41.46,353.24
2024-06-04 01:00:00,RM-002,337.44,4.26,1255.63,9267.92,48.48,375.69
2024-06-04 01:15:00,RM-002,393.35,3.45,1157.4,8591.54,42.9,465.49
2024-06-04 01:30:00,RM-002,347.72,4.43,1254.41,8906.4,59.33,359.92
2024-06-04 01:45:00,RM-002,333.49,4.1,1244.9,8907.11,46.07,276.96
2024-06-04 02:00:00,RM-002,383.44,3.74,1007.55,8661.04,45.14,393.71
2024-06-04 02:15:00,RM-002,331.34,4.03,1223.93,8729.36,57.34,352.22
2024-06-04 02:30:00,RM-002,361.73,6.21,1245.39,8303.41,45.55,362.94
2024-06-04 02:45:00,RM-002,384.55,4.44,1297.4,8134.27,41.03,387.78
2024-06-04 03:00:00,RM-002,345.42,5.33,1163.02,8021.88,44.15,380.37
2024-06-04 03:15:00,RM-002,295.49,5.26,1147.64,8405.28,51.41,471.24
2024-06-04 03:30:00,RM-002,372.07,7.56,1211.63,8632.66,41.7,395.58
2024-06-04 03:45:00,RM-002,381.96,4.68,1124.64,8325.63,41.61,371.88
2024-06-04 04:00:00,RM-002,350.52,3.65,1162.21,8476.3,43.65,357.6
2024-06-04 04:15:00,RM-002,344.54,4.22,1245.57,7756.72,50.68,368.57
2024-06-04 04:30:00,RM-002,349.57,3.99,1193.95,9632.46,42.28,398.15
2024-06-04 04:45:00,RM-002,352.31,4.07,1200.28,9301.03,34.11,373.94
2024-06-04 05:00:00,RM-002,341.37,4.31,1255.66,8414.64,41.95,359.25
2024-06-04 05:15:00,RM-002,393.98,4.41,1189.4,8644.47,58.5,340.57
2024-06-04 05:30:00,RM-002,453.81,4.54,1176.1,9330.96,44.16,358.53
2024-06-04 05:45:00,RM-002,350.48,3.62,1161.4,8895.9,46.48,359.02
2024-06-04 06:00:00,RM-002,369.49,4.3,1115.72,10460.75,40.12,348.04
2024-06-04 06:15:00,RM-002,339.51,3.84,1296.37,8755.87,45.74,489.0
2024-06-04 06:30:00,RM-002,343.91,4.13,1146.6,7811.26,42.04,342.04
2024-06-04 06:45:00,RM-002,362.53,3.59,1152.58,6936.77,46.34,403.23
