timestamp,equipment_id,temperature,pressure,gas_flow,burden_level,cooling_water_temp,vibration
2024-06-02 23:45:00,BF-001,1242.82,2.34,4588.01,91.33,10.73,1.67
2024-06-03 00:00:00,BF-001,1210.7,2.32,4186.37,84.4,35.28,2.88
2024-06-03 00:15:00,BF-001,1137.71,2.48,4591.44,84.86,38.58,2.26
2024-06-03 00:30:00,BF-001,1208.66,2.63,4421.32,82.82,35.82,2.31
2024-06-03 00:45:00,BF-001,1219.27,2.63,4347.52,84.81,28.94,1.99
2024-06-03 01:00:00,BF-001,1155.81,1.97,4347.93,86.34,36.56,2.38
2024-06-03 01:15:00,BF-001,1207.69,2.82,4421.28,98.92,35.73,2.01
2024-06-03 01:30:00,BF-001,1202.91,2.58,4576.49,86.4,33.97,2.23
2024-06-03 01:45:00,BF-001,1142.85,2.92,5381.23,112.3,35.55,1.27
2024-06-03 02:00:00,BF-001,1217.89,2.63,4420.58,85.93,30.81,4.4
2024-06-03 02:15:00,BF-001,1228.04,2.83,4491.71,74.86,35.15,2.67
2024-06-03 02:30:00,BF-001,1254.15,2.64,4280.19,82.16,36.44,3.13
2024-06-03 02:45:00,BF-001,1252.69,2.9,4859.33,86.39,32.92,4.11
2024-06-03 03:00:00,BF-001,1131.12,2.66,4329.3,88.62,33.59,2.96
2024-06-03 03:15:00,BF-001,1153.11,2.47,3567.53,86.05,33.3,2.24
2024-06-03 03:30:00,BF-001,1225.75,3.18,4304.34,107.15,33.57,4.05
2024-06-03 03:45:00,BF-001,1225.69,2.77,4859.7,77.7,32.51,5.12
2024-06-03 04:00:00,BF-001,1225.75,2.67,4610.58,85.24,32.69,1.77
2024-06-03 04:15:00,BF-001,1392.64,2.12,4312.68,91.64,36.55,2.1
2024-06-03 04:30:00,BF-001,1228.54,2.11,4721.25,80.14,29.77,2.94
2024-06-03 04:45:00,BF-001,1256.78,1.12,4540.14,90.6,35.55,2.65
2024-06-03 05:00:00,BF-001,1247.7,2.54,4551.45,90.34,36.54,2.04
2024-06-03 05:15:00,BF-001,1232.57,2.32,4431.1,78.81,18.8,1.65
2024-06-03 05:30:00,BF-001,1184.24,2.54,4350.12,86.69,34.77,2.61
2024-06-03 05:45:00,BF-001,1237.95,2.98,4567.55,85.79,32.25,2.67
2024-06-03 06:00:00,BF-001,1161.36,2.71,4390.98,84.12,38.41,3.25
2024-06-03 06:15:00,BF-001,1188.16,2.16,4241.99,77.37,34.38,1.25
2024-06-03 06:30:00,BF-001,1175.73,2.47,4246.14,83.68,39.42,2.56
2024-06-03 06:45:00,BF-001,1204.09,2.26,4807.23,84.22,38.97,2.96
2024-06-03 07:00:00,BF-001,1315.73,3.95,4477.74,76.51,35.92,2.29
2024-06-03 07:15:00,BF-001,1106.64,2.38,4559.82,78.47,32.22,1.7
2024-06-03 07:30:00,BF-001,1234.31,2.36,4666.63,80.37,30.28,2.04
2024-06-03 07:45:00,BF-001,1119.36,2.12,5510.32,79.76,39.34,2.52
2024-06-03 08:00:00,BF-001,1176.4,2.46,3677.68,86.63,34.2,2.26
2024-06-03 08:15:00,BF-001,1254.45,2.33,3958.49,89.56,34.62,2.65
2024-06-03 08:30:00,BF-001,1203.21,1.62,4356.0,83.45,33.62,3.14
2024-06-03 08:45:00,BF-001,1146.11,3.12,4315.19,88.83,30.65,2.3
2024-06-03 09:00:00,BF-001,1164.23,2.83,4249.3,89.76,36.71,3.11
2024-06-03 09:15:00,BF-001,1233.98,2.39,4457.01,84.57,31.28,2.44
2024-06-03 09:30:00,BF-001,1163.48,2.51,4577.15,87.04,33.23,2.67
2024-06-03 09:45:00,BF-001,1210.82,2.15,4640.53,83.88,33.36,2.44
2024-06-03 10:00:00,BF-001,1202.28,3.01,4548.18,79.39,37.99,2.68
2024-06-03 10:15:00,BF-001,1167.42,3.07,4366.86,81.27,34.78,2.77
2024-06-03 10:30:00,BF-001,1307.2,2.55,3825.89,86.63,27.67,2.82
2024-06-03 10:45:00,BF-001,1231.7,2.81,4524.86,84.39,32.3,2.5
2024-06-03 11:00:00,BF-001,1098.74,2.55,4687.21,88.69,42.47,0.83
2024-06-03 11:15:00,BF-001,1209.32,2.1,4655.39,75.57,36.51,2.8
2024-06-03 11:30:00,BF-001,1166.91,2.38,4506.1,76.77,31.45,1.51
2024-06-03 11:45:00,BF-001,1454.32,2.54,4320.55,77.36,33.18,2.2
2024-06-03 12:00:00,BF-001,1160.37,2.36,4369.41,85.83,40.25,1.3
2024-06-03 12:15:00,BF-001,1194.26,2.43,4390.04,78.11,36.91,3.35
2024-06-03 12:30:00,BF-001,1225.25,3.73,4436.95,69.91,31.51,2.71
2024-06-03 12:45:00,BF-001,1243.29,2.48,4553.61,88.77,37.48,2.34
2024-06-03 13:00:00,BF-001,1139.99,2.52,4643.03,92.58,46.45,3.21
2024-06-03 13:15:00,BF-001,1183.27,2.18,4489.78,92.03,21.62,2.77
2024-06-03 13:30:00,BF-001,1176.25,2.28,4503.22,81.52,33.76,2.56
2024-06-03 13:45:00,BF-001,1167.33,2.11,4528.66,76.65,32.12,2.7
2024-06-03 14:00:00,BF-001,1129.77,2.79,4396.82,81.84,31.84,2.31
2024-06-03 14:15:00,BF-001,1220.25,1.87,4314.92,89.88,35.86,1.88
2024-06-03 14:30:00,BF-001,1136.96,4.29,4148.91,83.05,37.74,2.98
2024-06-03 14:45:00,BF-001,1245.89,1.2,4360.97,84.88,36.12,0.02
2024-06-03 15:00:00,BF-001,1306.11,2.41,4594.63,82.21,33.7,1.62
2024-06-03 15:15:00,BF-001,1251.62,1.72,4359.42,92.91,29.61,2.75
2024-06-03 15:30:00,BF-001,1124.03,2.39,4452.44,79.93,33.08,2.52
2024-06-03 15:45:00,BF-001,1175.79,4.1,4593.29,85.33,31.24,3.35
2024-06-03 16:00:00,BF-001,1263.35,2.2,4604.14,90.54,39.11,2.63
2024-06-03 16:15:00,BF-001,1164.62,2.35,4284.09,94.21,33.8,1.91
2024-06-03 16:30:00,BF-001,1512.36,2.96,4699.41,81.53,35.9,1.6
2024-06-03 16:45:00,BF-001,1238.73,2.7,4725.47,114.39,33.97,3.13
2024-06-03 17:00:00,BF-001,1153.65,2.22,4274.03,81.84,36.29,2.47
2024-06-03 17:15:00,BF-001,1197.02,2.02,4335.23,91.89,37.15,2.07
2024-06-03 17:30:00,BF-001,1037.94,3.39,4738.22,93.65,41.99,2.14
2024-06-03 17:45:00,BF-001,1148.78,2.44,4470.63,80.55,33.63,3.15
2024-06-03 18:00:00,BF-001,1187.37,2.65,2881.53,88.27,38.13,2.74
2024-06-03 18:15:00,BF-001,1137.61,2.34,4220.06,90.57,35.83,3.05
2024-06-03 18:30:00,BF-001,1281.62,2.65,4450.13,83.53,33.27,2.62
2024-06-03 18:45:00,BF-001,1128.49,3.08,4267.39,87.74,16.06,2.08
2024-06-03 19:00:00,BF-001,1178.0,2.74,4417.32,88.0,36.41,3.39
2024-06-03 19:15:00,BF-001,1206.54,2.49,4506.48,95.05,34.11,4.63
2024-06-03 19:30:00,BF-001,1272.06,2.45,4792.45,75.14,35.31,2.9
2024-06-03 19:45:00,BF-001,1128.21,2.39,4441.91,84.72,36.99,3.04
2024-06-03 20:00:00,BF-001,1258.16,2.85,4714.51,78.75,42.49,2.5
2024-06-03 20:15:00,BF-001,1200.51,2.31,4785.75,85.07,35.1,1.94
2024-06-03 20:30:00,BF-001,1150.92,2.51,4786.86,81.09,31.62,2.16
2024-06-03 20:45:00,BF-001,1223.11,2.52,4556.95,83.73,36.19,2.84
2024-06-03 21:00:00,BF-001,1209.95,2.35,4107.34,80.63,33.55,2.77
2024-06-03 21:15:00,BF-001,1169.99,2.09,4592.16,85.78,40.68,3.15
2024-06-03 21:30:00,BF-001,1203.49,2.6,4709.68,107.81,33.51,3.07
2024-06-03 21:45:00,BF-001,1180.73,2.48,5363.82,83.14,35.06,2.02
2024-06-03 22:00:00,BF-001,1205.68,2.65,4848.92,92.15,36.87,3.22
2024-06-03 22:15:00,BF-001,1233.11,2.34,4671.97,90.22,36.47,1.99
2024-06-03 22:30:00,BF-001,1279.3,4.5,4613.65,95.17,39.17,2.8
2024-06-03 22:45:00,BF-001,1138.11,2.24,4717.28,87.06,37.0,3.71
2024-06-03 23:00:00,BF-001,1306.65,3.01,4566.67,84.69,42.03,2.66
2024-06-03 23:15:00,BF-001,1102.4,1.98,4001.44,92.67,36.35,1.61
2024-06-03 23:30:00,BF-001,1192.41,2.63,4400.17,81.09,38.9,2.34
2024-06-03 23:45:00,BF-001,1229.42,2.64,4739.43,83.96,33.59,3.59
2024-06-04 00:00:00,BF-001,1214.05,2.26,4338.48,84.55,40.92,2.4
2024-06-04 00:15:00,BF-001,1168.87,2.63,4455.31,70.51,33.96,5.95
2024-06-04 00:30:00,BF-001,1189.59,2.88,4291.03,83.97,39.46,2.02
2024-06-04 00:45:00,BF-001,1175.35,1.83,4856.78,76.16,37.68,2.32
2024-06-04 01:00:00,BF-001,1170.53,2.65,4836.3,88.32,35.2,2.39
2024-06-04 01:15:00,BF-001,1242.48,1.75,4323.23,103.93,39.49,3.48
2024-06-04 01:30:00,BF-001,1217.85,2.21,4529.46,108.1,34.96,2.35
2024-06-04 01:45:00,BF-001,1165.35,2.99,4363.9,68.26,39.11,1.56
2024-06-04 02:00:00,BF-001,1011.55,2.33,4622.99,75.52,36.13,3.69
2024-06-04 02:15:00,BF-001,1215.36,2.15,4601.94,91.25,46.52,2.61
2024-06-04 02:30:00,BF-001,1240.64,2.44,4662.34,83.54,35.96,2.83
2024-06-04 02:45:00,BF-001,1231.48,3.12,4566.38,80.25,35.1,1.7
2024-06-04 03:00:00,BF-001,1158.55,1.95,5087.08,97.0,33.67,2.63
2024-06-04 03:15:00,BF-001,1171.99,2.18,4294.42,88.68,35.7,2.51
2024-06-04 03:30:00,BF-001,1237.36,2.95,4157.88,83.51,36.21,2.02
2024-06-04 03:45:00,BF-001,1230.52,3.06,4421.38,83.41,27.64,2.83
2024-06-04 04:00:00,BF-001,1198.95,1.13,4186.4,86.38,36.5,1.65
2024-06-04 04:15:00,BF-001,1205.87,2.13,4201.51,82.69,37.22,2.01
2024-06-04 04:30:00,BF-001,1263.88,3.13,4299.74,91.5,39.35,3.11
2024-06-04 04:45:00,BF-001,1170.42,2.98,4315.56,85.44,31.29,2.14
2024-06-04 05:00:00,BF-001,1227.35,2.7,4309.08,90.09,31.95,2.25
2024-06-04 05:15:00,BF-001,1189.89,2.26,4603.64,86.04,35.63,2.55
2024-06-04 05:30:00,BF-001,1189.12,2.49,4398.76,89.35,32.86,2.31
2024-06-04 05:45:00,BF-001,1254.94,2.45,4464.1,91.73,31.43,2.85
2024-06-04 06:00:00,BF-001,1241.27,2.6,4678.85,93.4,33.76,2.59
2024-06-04 06:15:00,BF-001,1240.68,2.94,4346.74,87.45,33.92,1.75
2024-06-04 06:30:00,BF-001,1265.27,2.76,4447.09,80.67,31.95,2.13
2024-06-04 06:45:00,BF-001,1437.35,2.18,4573.15,84.14,19.14,2.08
