timestamp,equipment_id,temperature,vibration,rpm,torque,oil_pressure,current
2024-06-01 09:00:00,RM-003,373.42,3.42,1298.0,7436.82,45.92,356.35
2024-06-01 09:15:00,RM-003,339.18,3.19,1222.71,8626.73,46.65,377.4
2024-06-01 09:30:00,RM-003,345.14,4.17,1122.99,8997.26,40.61,358.57
2024-06-01 09:45:00,RM-003,338.1,3.93,1146.48,8030.87,39.15,371.18
2024-06-01 10:00:00,RM-003,330.26,3.78,1148.63,8396.91,41.36,358.84
2024-06-01 10:15:00,RM-003,364.24,3.85,1200.14,9105.13,46.68,407.68
2024-06-01 10:30:00,RM-003,293.24,3.33,1190.98,8812.41,42.54,403.21
2024-06-01 10:45:00,RM-003,348.36,3.01,1177.61,8588.66,44.92,336.51
2024-06-01 11:00:00,RM-003,328.17,4.18,1091.87,8443.05,40.21,390.57
2024-06-01 11:15:00,RM-003,306.09,3.82,1284.79,10415.47,44.34,401.92
2024-06-01 11:30:00,RM-003,302.79,4.06,1202.74,8587.37,45.39,384.92
2024-06-01 11:45:00,RM-003,359.73,4.7,1268.73,9338.95,45.6,378.7
2024-06-01 12:00:00,RM-003,392.33,3.46,1206.38,8829.85,46.99,395.82
2024-06-01 12:15:00,RM-003,316.64,3.72,1285.31,8764.97,39.2,392.55
2024-06-01 12:30:00,RM-003,370.76,3.52,1262.92,8322.98,46.72,395.13
2024-06-01 12:45:00,RM-003,340.52,4.47,1249.87,8548.71,42.95,416.07
2024-06-01 13:00:00,RM-003,340.33,3.02,1204.15,8705.08,39.36,380.16
2024-06-01 13:15:00,RM-003,358.18,4.97,1176.08,9244.48,46.09,381.17
2024-06-01 13:30:00,RM-003,341.98,5.24,1313.49,8406.6,47.23,331.57
2024-06-01 13:45:00,RM-003,358.75,3.76,1191.48,8599.18,42.6,384.07
2024-06-01 14:00:00,RM-003,518.53,3.22,1235.22,7293.35,61.65,402.16
2024-06-01 14:15:00,RM-003,353.66,3.45,1215.8,7555.09,43.29,402.21
2024-06-01 14:30:00,RM-003,352.2,8.4,1214.79,8043.59,44.27,407.81
2024-06-01 14:45:00,RM-003,373.27,4.9,1247.07,9065.69,46.13,524.21
2024-06-01 15:00:00,RM-003,340.86,3.88,1218.07,8619.91,43.7,356.74
2024-06-01 15:15:00,RM-003,376.98,3.53,1153.83,8614.72,48.9,419.65
2024-06-01 15:30:00,RM-003,391.37,4.12,1106.12,8696.96,41.46,412.14
2024-06-01 15:45:00,RM-003,375.53,2.1,1230.48,9626.17,48.49,389.26
2024-06-01 16:00:00,RM-003,360.58,3.48,1201.1,8317.58,46.25,375.64
2024-06-01 16:15:00,RM-003,374.17,3.79,1178.52,8692.38,54.34,380.81
2024-06-01 16:30:00,RM-003,337.19,3.44,1187.93,8742.18,46.67,340.46
2024-06-01 16:45:00,RM-003,371.3,3.95,1198.39,8306.07,43.69,349.0
2024-06-01 17:00:00,RM-003,344.22,4.88,1096.85,9370.95,42.27,411.43
2024-06-01 17:15:00,RM-003,342.13,3.6,1201.83,7858.73,36.75,379.63
2024-06-01 17:30:00,RM-003,338.99,3.85,1156.04,8854.13,47.1,362.47
2024-06-01 17:45:00,RM-003,382.41,4.6,1185.57,9405.45,45.86,402.51
2024-06-01 18:00:00,RM-003,380.84,4.02,1227.58,8354.1,46.01,381.97
2024-06-01 18:15:00,RM-003,381.91,2.46,1229.81,8030.92,45.36,393.13
2024-06-01 18:30:00,RM-003,360.79,3.47,1102.72,9208.12,45.39,331.74
2024-06-01 18:45:00,RM-003,297.1,3.7,1212.79,8130.91,51.2,359.79
2024-06-01 19:00:00,RM-003,279.46,2.83,1180.23,9436.06,42.82,383.8
2024-06-01 19:15:00,RM-003,358.04,3.12,1189.22,8558.96,41.97,378.75
2024-06-01 19:30:00,RM-003,343.77,4.64,1228.99,8271.71,45.3,332.06
2024-06-01 19:45:00,RM-003,309.53,4.0,1189.55,8519.93,41.61,407.16
2024-06-01 20:00:00,RM-003,355.05,3.06,1187.07,7943.82,48.55,376.82
2024-06-01 20:15:00,RM-003,339.78,5.21,1134.72,8495.72,47.98,397.31
2024-06-01 20:30:00,RM-003,385.92,3.45,941.02,7137.82,44.81,370.23
2024-06-01 20:45:00,RM-003,349.09,3.79,1268.22,9031.0,59.09,358.29
2024-06-01 21:00:00,RM-003,337.88,4.53,1200.88,9171.13,46.61,394.01
2024-06-01 21:15:00,RM-003,316.07,3.89,1173.25,9275.52,42.63,383.41
2024-06-01 21:30:00,RM-003,351.19,5.45,1258.05,7654.41,47.02,356.66
2024-06-01 21:45:00,RM-003,370.91,3.74,1327.02,8308.04,46.26,398.33
2024-06-01 22:00:00,RM-003,345.15,1.66,1189.07,8465.25,28.47,374.58
2024-06-01 22:15:00,RM-003,369.52,3.2,1246.23,7820.58,46.03,392.29
2024-06-01 22:30:00,RM-003,349.7,4.7,1200.48,7478.96,42.0,434.92
2024-06-01 22:45:00,RM-003,369.57,3.44,1150.01,9477.36,47.73,358.55
2024-06-01 23:00:00,RM-003,351.16,3.47,1181.47,9042.89,44.98,387.57
2024-06-01 23:15:00,RM-003,314.75,4.3,1300.59,9375.1,45.59,389.92
2024-06-01 23:30:00,RM-003,380.84,4.54,909.12,8066.35,44.34,417.15
2024-06-01 23:45:00,RM-003,375.34,4.05,958.92,8294.68,40.63,388.61
2024-06-02 00:00:00,RM-003,377.62,3.69,1226.9,8122.43,41.22,355.57
2024-06-02 00:15:00,RM-003,439.38,3.26,1202.02,8055.65,39.97,331.33
2024-06-02 00:30:00,RM-003,347.52,3.3,1126.24,8718.36,49.35,401.85
2024-06-02 00:45:00,RM-003,348.45,3.47,1257.72,8615.46,47.43,379.72
2024-06-02 01:00:00,RM-003,346.2,3.56,1166.28,8310.2,47.31,396.95
2024-06-02 01:15:00,RM-003,335.71,2.28,1141.4,8021.65,52.33,218.16
2024-06-02 01:30:00,RM-003,363.76,4.81,1165.5,7896.99,46.09,420.54
2024-06-02 01:45:00,RM-003,227.92,5.13,1211.29,8100.8,46.76,383.11
2024-06-02 02:00:00,RM-003,386.4,5.27,1196.0,8293.61,43.26,412.12
2024-06-02 02:15:00,RM-003,351.39,3.17,1139.46,8601.59,43.31,362.63
2024-06-02 02:30:00,RM-003,364.56,3.26,1251.9,11252.15,42.45,377.13
2024-06-02 02:45:00,RM-003,361.09,2.12,1255.39,9300.43,47.23,405.62
2024-06-02 03:00:00,RM-003,364.69,2.46,1337.78,7450.15,41.35,345.88
2024-06-02 03:15:00,RM-003,327.03,3.89,979.68,10153.06,46.57,355.75
2024-06-02 03:30:00,RM-003,382.01,4.7,1211.9,9060.85,44.26,387.93
2024-06-02 03:45:00,RM-003,362.11,4.41,1122.4,8589.2,43.89,401.52
2024-06-02 04:00:00,RM-003,362.84,4.84,1197.45,9528.12,41.28,372.05
2024-06-02 04:15:00,RM-003,361.79,3.3,1189.34,8428.86,50.44,322.94
2024-06-02 04:30:00,RM-003,290.89,2.92,1223.0,8542.89,44.89,430.01
2024-06-02 04:45:00,RM-003,352.66,2.77,1137.23,8098.86,42.29,413.6
2024-06-02 05:00:00,RM-003,352.13,3.78,1170.0,8686.88,44.37,371.24
2024-06-02 05:15:00,RM-003,356.62,3.95,1154.29,8510.23,42.23,411.53
2024-06-02 05:30:00,RM-003,375.41,2.43,1221.0,8518.65,44.8,406.22
2024-06-02 05:45:00,RM-003,372.84,4.23,1222.96,8928.59,41.87,351.35
2024-06-02 06:00:00,RM-003,374.7,3.58,1160.75,8467.72,44.9,359.41
2024-06-02 06:15:00,RM-003,325.82,2.57,1176.14,8621.13,46.26,342.84
2024-06-02 06:30:00,RM-003,353.12,3.93,1154.67,7567.98,45.72,323.13
2024-06-02 06:45:00,RM-003,310.9,3.7,1189.54,8743.38,42.24,409.45
2024-06-02 07:00:00,RM-003,352.09,4.12,1190.55,9389.7,44.37,332.98
2024-06-02 07:15:00,RM-003,321.99,3.65,1206.27,9147.79,44.21,396.51
2024-06-02 07:30:00,RM-003,343.41,4.19,1234.43,8068.33,42.85,345.71
2024-06-02 07:45:00,RM-003,370.15,3.19,1182.28,8727.54,44.96,352.81
2024-06-02 08:00:00,RM-003,403.38,4.05,1171.51,8181.02,42.92,364.86
2024-06-02 08:15:00,RM-003,326.02,4.15,1138.93,7349.66,49.66,394.12
2024-06-02 08:30:00,RM-003,356.36,3.68,1151.8,8833.01,40.65,376.08
2024-06-02 08:45:00,RM-003,348.82,2.98,1215.17,9146.45,54.9,349.46
2024-06-02 09:00:00,RM-003,338.46,2.01,1226.22,7490.49,47.84,407.68
2024-06-02 09:15:00,RM-003,357.22,3.13,1264.0,7858.24,43.27,418.94
2024-06-02 09:30:00,RM-003,357.61,3.84,1378.91,8617.38,46.84,369.6
2024-06-02 09:45:00,RM-003,352.28,3.99,1209.91,9265.59,45.69,339.26
2024-06-02 10:00:00,RM-003,315.64,3.75,1206.61,8212.17,43.76,410.49
2024-06-02 10:15:00,RM-003,350.95,5.66,1234.71,8716.57,46.17,352.81
2024-06-02 10:30:00,RM-003,365.76,5.31,1166.39,8294.56,49.64,378.93
2024-06-02 10:45:00,RM-003,309.03,4.03,941.71,8833.29,54.5,407.9
2024-06-02 11:00:00,RM-003,331.63,3.59,1207.56,8571.28,43.06,355.36
2024-06-02 11:15:00,RM-003,327.12,4.3,1216.65,7690.18,45.69,382.51
2024-06-02 11:30:00,RM-003,345.7,2.63,1237.38,7553.83,27.91,413.51
2024-06-02 11:45:00,RM-003,369.26,4.61,1179.82,8258.87,47.75,394.8
2024-06-02 12:00:00,RM-003,344.66,3.44,1253.45,7913.59,41.41,416.85
2024-06-02 12:15:00,RM-003,386.26,3.39,1174.98,8047.17,42.86,396.81
2024-06-02 12:30:00,RM-003,357.98,5.72,1210.71,9395.9,41.79,393.95
2024-06-02 12:45:00,RM-003,351.87,4.18,1239.12,7992.91,44.15,310.85
2024-06-02 13:00:00,RM-003,350.99,4.22,1116.37,7456.96,40.83,392.73
2024-06-02 13:15:00,RM-003,305.12,3.23,1242.78,7580.57,45.42,337.25
2024-06-02 13:30:00,RM-003,347.33,4.11,1212.33,7722.18,44.1,370.79
2024-06-02 13:45:00,RM-003,360.25,4.0,1177.15,8384.19,43.83,394.46
2024-06-02 14:00:00,RM-003,396.52,3.87,1190.18,9298.39,48.81,404.26
2024-06-02 14:15:00,RM-003,470.27,4.65,1114.99,8418.06,47.06,392.09
2024-06-02 14:30:00,RM-003,381.96,4.69,1436.83,7802.87,42.46,392.61
2024-06-02 14:45:00,RM-003,365.35,2.81,1115.27,8713.67,46.44,380.37
2024-06-02 15:00:00,RM-003,335.21,3.07,1278.63,8734.32,47.91,360.47
2024-06-02 15:15:00,RM-003,334.96,5.17,1105.56,8374.74,42.5,398.9
2024-06-02 15:30:00,RM-003,383.12,5.99,1124.45,9442.82,45.27,383.77
2024-06-02 15:45:00,RM-003,363.33,4.33,1268.67,7430.65,42.11,394.07
2024-06-02 16:00:00,RM-003,374.6,2.02,1219.38,8374.19,50.73,422.63
2024-06-02 16:15:00,RM-003,340.9,5.09,1294.85,7552.84,45.99,316.31
2024-06-02 16:30:00,RM-003,325.43,3.63,1175.09,8730.12,46.08,397.94
2024-06-02 16:45:00,RM-003,279.55,0.97,1182.19,8717.72,44.68,361.21
2024-06-02 17:00:00,RM-003,408.78,4.59,1233.79,7665.25,47.12,389.4
2024-06-02 17:15:00,RM-003,333.25,8.87,1186.76,9152.64,40.79,386.07
2024-06-02 17:30:00,RM-003,370.37,4.57,1071.98,8462.67,48.96,374.19
2024-06-02 17:45:00,RM-003,324.35,4.87,1184.52,8310.36,46.89,417.56
2024-06-02 18:00:00,RM-003,308.77,3.6,1204.19,8473.75,47.23,389.89
2024-06-02 18:15:00,RM-003,335.58,3.78,905.97,8447.31,44.92,395.67
2024-06-02 18:30:00,RM-003,336.77,3.92,1212.12,8282.08,40.98,419.74
2024-06-02 18:45:00,RM-003,435.66,5.78,1176.76,7334.38,50.66,315.02
2024-06-02 19:00:00,RM-003,413.81,3.48,1216.82,8603.78,41.25,395.23
2024-06-02 19:15:00,RM-003,358.08,3.49,1212.88,9111.42,63.46,301.65
2024-06-02 19:30:00,RM-003,354.27,4.88,1146.82,8755.11,48.3,373.12
2024-06-02 19:45:00,RM-003,359.85,3.18,1203.48,8067.62,48.74,358.01
2024-06-02 20:00:00,RM-003,404.78,4.01,1256.82,9004.71,43.27,352.83
2024-06-02 20:15:00,RM-003,306.12,4.93,1148.08,8855.83,42.36,325.55
2024-06-02 20:30:00,RM-003,380.95,3.24,1262.79,7561.55,45.19,407.31
2024-06-02 20:45:00,RM-003,371.29,4.68,1231.82,8281.97,50.01,343.43
2024-06-02 21:00:00,RM-003,312.92,5.14,1259.37,8403.75,49.79,375.62
2024-06-02 21:15:00,RM-003,332.56,3.58,1185.46,9291.69,45.26,381.78
2024-06-02 21:30:00,RM-003,326.94,2.09,1109.21,9322.7,45.39,414.11
2024-06-02 21:45:00,RM-003,314.09,4.5,1249.55,8838.27,48.76,378.56
2024-06-02 22:00:00,RM-003,336.78,0.09,1111.85,8088.74,46.37,381.61
2024-06-02 22:15:00,RM-003,316.64,5.31,1157.1,8336.9,42.07,424.99
2024-06-02 22:30:00,RM-003,363.58,4.59,1159.43,9380.05,48.57,323.74
2024-06-02 22:45:00,RM-003,386.09,4.65,1170.08,8204.7,45.05,401.42
2024-06-02 23:00:00,RM-003,330.5,4.04,1192.49,7482.31,46.21,368.25
2024-06-02 23:15:00,RM-003,320.69,4.57,1291.78,7812.79,46.6,332.73
2024-06-02 23:30:00,RM-003,379.04,4.19,1222.21,8293.32,45.77,388.0
2024-06-02 23:45:00,RM-003,320.3,5.28,1290.89,8579.24,45.46,273.57
2024-06-03 00:00:00,RM-003,310.39,3.9,1224.49,9017.94,40.92,397.07
2024-06-03 00:15:00,RM-003,333.26,3.63,1183.25,8577.55,47.13,397.77
2024-06-03 00:30:00,RM-003,368.55,4.33,1168.34,8817.76,38.78,406.63
2024-06-03 00:45:00,RM-003,355.9,1.38,1180.83,9054.3,45.26,411.49
2024-06-03 01:00:00,RM-003,377.29,5.65,1268.34,8481.05,46.15,352.77
2024-06-03 01:15:00,RM-003,324.14,3.83,1273.98,8127.01,51.08,363.88
2024-06-03 01:30:00,RM-003,373.15,3.47,1188.34,8935.58,42.27,399.1
2024-06-03 01:45:00,RM-003,344.83,4.24,1262.08,9049.17,45.6,378.12
2024-06-03 02:00:00,RM-003,303.56,3.26,1283.78,9136.44,47.3,407.35
2024-06-03 02:15:00,RM-003,384.32,2.28,1269.93,10902.64,46.38,366.91
2024-06-03 02:30:00,RM-003,352.22,4.36,1412.56,6254.53,40.22,411.98
2024-06-03 02:45:00,RM-003,385.82,4.58,1183.43,8930.42,44.9,387.24
2024-06-03 03:00:00,RM-003,380.64,3.05,1224.19,8195.87,41.6,509.47
2024-06-03 03:15:00,RM-003,469.27,5.21,1198.51,8141.55,52.57,372.53
2024-06-03 03:30:00,RM-003,413.69,6.05,1241.19,8251.21,45.71,372.46
2024-06-03 03:45:00,RM-003,322.04,3.85,1200.32,8020.78,43.14,359.71
2024-06-03 04:00:00,RM-003,402.64,3.03,1181.7,9263.9,42.95,366.42
2024-06-03 04:15:00,RM-003,344.17,6.03,1173.47,8943.9,45.99,353.8
2024-06-03 04:30:00,RM-003,372.99,4.9,1349.34,8347.31,45.38,367.12
2024-06-03 04:45:00,RM-003,353.12,4.59,1117.54,7721.23,45.73,366.41
2024-06-03 05:00:00,RM-003,373.27,4.62,1338.62,8007.2,52.89,383.88
2024-06-03 05:15:00,RM-003,203.51,5.21,1229.35,7848.09,47.53,389.88
2024-06-03 05:30:00,RM-003,389.93,3.81,1235.68,8962.5,48.5,388.57
2024-06-03 05:45:00,RM-003,370.17,3.58,1151.91,8439.4,31.15,355.35
2024-06-03 06:00:00,RM-003,321.48,3.96,1239.63,8109.07,41.43,393.17
2024-06-03 06:15:00,RM-003,361.14,3.8,1220.97,8352.21,46.01,395.65
2024-06-03 06:30:00,RM-003,366.87,2.92,1223.18,9618.4,46.24,336.95
2024-06-03 06:45:00,RM-003,368.04,2.98,1172.44,8181.92,50.45,417.43
2024-06-03 07:00:00,RM-003,326.37,4.12,1100.16,8366.88,59.69,392.2
2024-06-03 07:15:00,RM-003,343.54,3.65,1209.62,8291.17,47.0,396.6
2024-06-03 07:30:00,RM-003,357.64,3.81,1216.44,8095.11,30.39,373.52
2024-06-03 07:45:00,RM-003,345.06,4.37,1237.52,8029.3,42.25,341.17
2024-06-03 08:00:00,RM-003,401.08,4.19,1263.86,8408.03,39.93,392.23
2024-06-03 08:15:00,RM-003,346.79,4.68,1284.07,8309.62,42.17,405.64
2024-06-03 08:30:00,RM-003,209.11,4.31,1242.88,8148.73,48.92,410.96
2024-06-03 08:45:00,RM-003,347.15,2.23,1271.82,7776.44,52.42,365.08
2024-06-03 09:00:00,RM-003,311.89,3.36,1194.9,7551.4,46.6,366.86
2024-06-03 09:15:00,RM-003,352.4,4.68,1231.98,9160.85,46.88,344.68
2024-06-03 09:30:00,RM-003,326.87,3.38,1207.49,9288.15,42.77,377.81
2024-06-03 09:45:00,RM-003,329.25,4.82,1227.06,8913.02,55.96,394.68
2024-06-03 10:00:00,RM-003,366.87,2.79,1170.98,8179.1,39.96,393.85
2024-06-03 10:15:00,RM-003,304.64,3.5,1149.14,8567.41,44.62,358.51
2024-06-03 10:30:00,RM-003,341.93,4.33,1153.3,8785.89,49.86,430.83
2024-06-03 10:45:00,RM-003,381.28,3.77,1204.49,8163.5,44.48,419.06
2024-06-03 11:00:00,RM-003,323.06,2.96,1249.54,8250.26,43.39,379.27
2024-06-03 11:15:00,RM-003,348.84,3.49,1270.89,6150.44,61.29,397.17
2024-06-03 11:30:00,RM-003,398.2,4.31,1292.9,8356.83,45.69,361.8
2024-06-03 11:45:00,RM-003,380.46,4.38,1238.14,10777.71,42.89,366.0
2024-06-03 12:00:00,RM-003,339.67,4.54,1260.48,8403.07,29.21,376.78
2024-06-03 12:15:00,RM-003,329.56,3.19,1249.25,8588.19,45.04,344.98
2024-06-03 12:30:00,RM-003,365.59,2.33,1230.12,9223.66,46.9,403.94
2024-06-03 12:45:00,RM-003,341.28,3.52,994.15,9051.54,47.21,372.33
2024-06-03 13:00:00,RM-003,392.82,0.62,1243.12,8425.47,42.68,383.9
2024-06-03 13:15:00,RM-003,364.87,4.24,1131.48,8242.43,48.02,399.85
2024-06-03 13:30:00,RM-003,306.38,3.44,1234.22,7992.39,39.85,400.4
2024-06-03 13:45:00,RM-003,314.25,3.93,980.29,8386.11,42.2,411.27
2024-06-03 14:00:00,RM-003,322.66,3.73,1214.64,8209.89,47.83,417.97
2024-06-03 14:15:00,RM-003,329.41,4.2,1147.33,8242.3,47.49,371.3
2024-06-03 14:30:00,RM-003,348.23,4.1,1197.07,7789.87,44.65,383.99
2024-06-03 14:45:00,RM-003,362.6,3.83,1224.47,7630.33,39.75,406.6
2024-06-03 15:00:00,RM-003,318.89,5.47,1086.35,8016.9,46.52,376.24
2024-06-03 15:15:00,RM-003,315.44,2.86,1249.52,8684.37,47.03,343.3
2024-06-03 15:30:00,RM-003,322.5,9.79,1281.13,7847.32,45.97,338.9
2024-06-03 15:45:00,RM-003,338.29,3.74,1265.39,7152.34,49.03,360.75
2024-06-03 16:00:00,RM-003,365.25,4.89,1442.35,7924.94,44.39,369.2
2024-06-03 16:15:00,RM-003,322.81,3.94,1297.17,8887.14,47.11,382.72
2024-06-03 16:30:00,RM-003,362.24,3.72,1255.62,8220.91,42.37,425.24
2024-06-03 16:45:00,RM-003,336.04,3.47,1177.66,9103.79,45.99,336.87
2024-06-03 17:00:00,RM-003,327.84,3.28,1227.09,8787.96,52.01,370.59
2024-06-03 17:15:00,RM-003,340.46,4.33,1456.05,8544.81,39.55,398.24
2024-06-03 17:30:00,RM-003,343.47,4.61,1175.81,8587.96,46.25,381.98
2024-06-03 17:45:00,RM-003,389.39,2.37,1244.96,8614.78,39.64,371.72
2024-06-03 18:00:00,RM-003,359.81,4.26,1160.57,7880.8,47.19,393.37
2024-06-03 18:15:00,RM-003,320.97,3.76,1132.8,8298.74,43.76,357.08
2024-06-03 18:30:00,RM-003,390.87,4.22,1200.58,8667.59,41.2,356.05
2024-06-03 18:45:00,RM-003,383.74,4.54,1086.22,8751.48,47.22,380.06
2024-06-03 19:00:00,RM-003,215.1,1.9,1201.53,8330.5,47.74,442.87
2024-06-03 19:15:00,RM-003,321.71,4.41,1163.5,11846.51,52.29,426.35
2024-06-03 19:30:00,RM-003,334.05,4.96,1141.74,9769.41,34.99,424.57
2024-06-03 19:45:00,RM-003,318.03,4.18,1192.77,8846.2,40.76,385.37
2024-06-03 20:00:00,RM-003,368.45,4.09,1311.2,8990.87,47.31,365.54
2024-06-03 20:15:00,RM-003,367.91,4.18,1233.69,9229.77,48.55,380.32
2024-06-03 20:30:00,RM-003,356.43,4.34,1144.64,8507.16,42.71,382.06
2024-06-03 20:45:00,RM-003,342.04,3.29,1162.2,8826.8,29.05,354.39
2024-06-03 21:00:00,RM-003,356.8,3.65,1200.29,8205.83,43.8,386.22
2024-06-03 21:15:00,RM-003,341.45,3.44,1185.14,8651.59,50.07,454.01
2024-06-03 21:30:00,RM-003,339.58,3.91,1200.44,8141.28,53.96,336.98
2024-06-03 21:45:00,RM-003,345.81,3.53,1167.75,8701.32,44.33,415.03
2024-06-03 22:00:00,RM-003,354.41,3.43,1232.85,10363.59,41.33,387.71
2024-06-03 22:15:00,RM-003,361.13,4.45,1227.53,9452.41,46.56,365.49
2024-06-03 22:30:00,RM-003,323.62,4.43,897.54,8119.92,48.72,386.0
2024-06-03 22:45:00,RM-003,345.71,3.11,1183.19,9042.9,43.01,367.05
2024-06-03 23:00:00,RM-003,350.77,3.59,1161.03,7746.62,46.86,389.42
2024-06-03 23:15:00,RM-003,214.95,2.68,1222.17,5373.65,46.97,413.6
2024-06-03 23:30:00,RM-003,153.18,3.49,1286.48,8462.7,47.99,367.37
2024-06-03 23:45:00,RM-003,346.4,6.68,1190.72,8384.95,22.45,358.22
2024-06-04 00:00:00,RM-003,339.48,4.39,1221.78,9485.36,45.36,396.05
2024-06-04 00:15:00,RM-003,328.64,3.84,1161.33,8485.29,45.91,399.85
2024-06-04 00:30:00,RM-003,462.72,4.5,1181.07,7597.24,47.55,386.18
2024-06-04 00:45:00,RM-003,370.78,3.92,923.14,8178.76,44.9,283.25
2024-06-04 01:00:00,RM-003,357.89,2.94,1252.17,7951.34,46.72,367.45
2024-06-04 01:15:00,RM-003,320.75,3.79,1139.98,8243.79,45.07,333.9
2024-06-04 01:30:00,RM-003,325.33,3.87,1217.75,8376.29,45.77,405.44
2024-06-04 01:45:00,RM-003,384.06,4.3,1159.18,9057.52,46.5,397.08
2024-06-04 02:00:00,RM-003,382.55,2.79,1191.78,9501.37,47.69,421.48
2024-06-04 02:15:00,RM-003,365.52,3.72,1261.6,8634.12,45.61,370.63
2024-06-04 02:30:00,RM-003,326.8,8.63,1219.23,8568.88,41.74,411.21
2024-06-04 02:45:00,RM-003,367.18,4.31,1185.38,8657.21,42.07,413.49
2024-06-04 03:00:00,RM-003,383.25,3.8,1163.44,8974.82,36.67,388.69
2024-06-04 03:15:00,RM-003,405.53,3.66,1525.38,9210.09,45.22,328.85
2024-06-04 03:30:00,RM-003,323.53,4.01,1251.43,8920.64,45.16,419.65
2024-06-04 03:45:00,RM-003,403.42,4.57,1238.89,8671.63,44.62,376.31
2024-06-04 04:00:00,RM-003,302.59,4.18,1220.1,6418.64,48.98,380.22
2024-06-04 04:15:00,RM-003,386.27,4.51,1199.74,8661.49,44.48,406.61
2024-06-04 04:30:00,RM-003,338.39,4.32,1155.67,8559.76,44.1,404.82
2024-06-04 04:45:00,RM-003,366.74,4.63,1133.54,8870.7,47.3,458.44
2024-06-04 05:00:00,RM-003,322.06,1.23,1135.78,8789.28,47.13,364.85
2024-06-04 05:15:00,RM-003,377.13,0.84,1158.72,7860.42,43.65,407.0
2024-06-04 05:30:00,RM-003,327.98,3.39,1188.07,8360.79,49.95,433.71
2024-06-04 05:45:00,RM-003,327.38,3.85,1244.27,8215.35,43.77,343.01
2024-06-04 06:00:00,RM-003,381.6,-1.16,1210.97,8657.08,44.62,367.89
2024-06-04 06:15:00,RM-003,316.13,4.21,1159.81,6863.01,48.87,406.97
2024-06-04 06:30:00,RM-003,330.59,3.06,1276.77,9047.31,43.72,341.44
2024-06-04 06:45:00,RM-003,260.28,2.85,1206.79,8212.28,44.1,411.25
