timestamp,equipment_id,temperature,oxygen_flow,pressure,vibration,lance_position,current
2024-06-02 12:15:00,BOF-002,1683.2,616.14,1.76,1.69,1.43,434.01
2024-06-02 12:30:00,BOF-002,1783.42,553.39,1.65,2.4,1.51,600.81
2024-06-02 12:45:00,BOF-002,1681.16,619.41,2.12,2.53,1.68,476.6
2024-06-02 13:00:00,BOF-002,1659.98,523.45,1.66,3.4,1.56,594.78
2024-06-02 13:15:00,BOF-002,1604.28,639.64,1.74,3.38,1.41,429.17
2024-06-02 13:30:00,BOF-002,1648.85,556.81,1.9,3.13,1.39,441.19
2024-06-02 13:45:00,BOF-002,1516.36,593.69,2.0,3.13,1.54,413.52
2024-06-02 14:00:00,BOF-002,1773.17,636.75,1.7,3.77,1.44,428.86
2024-06-02 14:15:00,BOF-002,1573.36,615.6,1.76,2.78,1.4,480.67
2024-06-02 14:30:00,BOF-002,1496.51,581.98,1.76,2.73,1.37,484.97
2024-06-02 14:45:00,BOF-002,1641.64,588.91,1.53,2.91,1.61,451.96
2024-06-02 15:00:00,BOF-002,1678.34,625.5,1.89,2.41,1.42,429.62
2024-06-02 15:15:00,BOF-002,1755.96,575.56,1.68,3.37,1.29,462.41
2024-06-02 15:30:00,BOF-002,1669.58,604.95,1.71,2.26,1.37,393.11
2024-06-02 15:45:00,BOF-002,1724.04,581.64,1.87,2.89,1.48,485.13
2024-06-02 16:00:00,BOF-002,1724.39,614.77,1.82,3.55,1.54,447.91
2024-06-02 16:15:00,BOF-002,1716.56,615.66,2.15,2.85,1.55,418.97
2024-06-02 16:30:00,BOF-002,1559.31,588.8,2.15,2.37,1.51,494.61
2024-06-02 16:45:00,BOF-002,1690.88,573.26,2.09,3.2,1.59,451.28
2024-06-02 17:00:00,BOF-002,1539.2,583.33,2.2,3.44,1.62,437.21
2024-06-02 17:15:00,BOF-002,1809.55,561.84,2.12,3.28,1.58,511.49
2024-06-02 17:30:00,BOF-002,1705.81,558.25,1.47,3.31,1.66,434.24
2024-06-02 17:45:00,BOF-002,1600.02,627.2,1.91,2.58,1.57,472.46
2024-06-02 18:00:00,BOF-002,1680.07,611.77,1.86,4.32,1.26,470.8
2024-06-02 18:15:00,BOF-002,1569.15,579.6,1.86,1.5,1.58,424.58
2024-06-02 18:30:00,BOF-002,1525.63,640.43,1.7,2.6,1.5,445.81
2024-06-02 18:45:00,BOF-002,1720.14,618.13,1.45,3.13,1.54,442.44
2024-06-02 19:00:00,BOF-002,1571.53,614.2,1.69,3.13,1.53,397.0
2024-06-02 19:15:00,BOF-002,1635.52,632.21,1.67,5.1,1.61,391.08
2024-06-02 19:30:00,BOF-002,1666.44,628.98,1.94,3.26,1.44,384.73
2024-06-02 19:45:00,BOF-002,1635.41,620.16,1.74,3.0,1.47,436.51
2024-06-02 20:00:00,BOF-002,1567.76,597.86,2.05,3.36,1.03,420.2
2024-06-02 20:15:00,BOF-002,1654.86,599.8,2.16,3.52,1.56,422.05
2024-06-02 20:30:00,BOF-002,1661.84,547.72,2.49,3.24,1.6,437.38
2024-06-02 20:45:00,BOF-002,1719.7,609.61,1.59,2.63,1.42,450.11
2024-06-02 21:00:00,BOF-002,1845.59,617.62,1.9,3.7,1.64,440.62
2024-06-02 21:15:00,BOF-002,1491.89,777.38,1.92,2.97,1.62,428.86
2024-06-02 21:30:00,BOF-002,1826.54,537.91,1.82,3.12,1.46,507.93
2024-06-02 21:45:00,BOF-002,1667.84,536.19,1.57,2.75,1.44,443.97
2024-06-02 22:00:00,BOF-002,1730.86,533.41,1.87,3.78,1.61,479.95
2024-06-02 22:15:00,BOF-002,1677.71,555.28,1.76,2.65,1.5,412.9
2024-06-02 22:30:00,BOF-002,1739.84,604.96,1.94,2.93,1.39,490.06
2024-06-02 22:45:00,BOF-002,1531.61,600.37,1.75,4.51,1.48,433.55
2024-06-02 23:00:00,BOF-002,1624.59,600.0,1.97,1.92,1.34,534.05
2024-06-02 23:15:00,BOF-002,1766.93,589.71,1.97,2.49,1.97,410.64
2024-06-02 23:30:00,BOF-002,1581.18,575.46,1.68,3.65,1.62,417.99
2024-06-02 23:45:00,BOF-002,1418.08,583.84,1.95,3.07,1.69,444.34
2024-06-03 00:00:00,BOF-002,1584.66,594.4,1.91,3.35,1.49,439.35
2024-06-03 00:15:00,BOF-002,1684.99,620.61,1.77,2.21,1.49,414.82
2024-06-03 00:30:00,BOF-002,1644.34,622.65,2.04,2.89,1.58,494.22
2024-06-03 00:45:00,BOF-002,1547.21,602.44,1.54,2.93,1.64,491.06
2024-06-03 01:00:00,BOF-002,1592.28,544.8,1.71,3.01,1.41,439.79
2024-06-03 01:15:00,BOF-002,1543.55,594.63,2.03,5.49,1.43,480.29
2024-06-03 01:30:00,BOF-002,1552.96,606.14,1.84,1.73,1.59,492.67
2024-06-03 01:45:00,BOF-002,1579.68,574.84,1.77,2.92,0.89,449.71
2024-06-03 02:00:00,BOF-002,1658.44,658.68,1.75,3.9,1.47,429.91
2024-06-03 02:15:00,BOF-002,1458.96,580.72,2.25,2.84,1.28,488.45
2024-06-03 02:30:00,BOF-002,1759.26,588.86,3.24,2.45,1.57,483.78
2024-06-03 02:45:00,BOF-002,1641.72,591.07,1.84,2.64,1.48,412.4
2024-06-03 03:00:00,BOF-002,1561.47,561.18,2.47,3.72,1.64,492.48
2024-06-03 03:15:00,BOF-002,1572.12,547.19,2.02,1.49,1.44,419.4
2024-06-03 03:30:00,BOF-002,1599.22,583.04,2.02,3.38,1.59,461.37
2024-06-03 03:45:00,BOF-002,1650.5,509.76,1.85,3.23,1.52,253.45
2024-06-03 04:00:00,BOF-002,1662.11,605.09,2.29,2.52,1.42,454.92
2024-06-03 04:15:00,BOF-002,1634.49,586.2,1.52,4.81,1.46,453.47
2024-06-03 04:30:00,BOF-002,1589.57,734.5,2.13,3.57,1.47,516.96
2024-06-03 04:45:00,BOF-002,1977.3,612.47,1.9,3.11,1.47,401.34
2024-06-03 05:00:00,BOF-002,1036.49,577.58,1.33,3.7,1.53,426.88
2024-06-03 05:15:00,BOF-002,1552.77,572.1,1.55,3.36,1.63,436.04
2024-06-03 05:30:00,BOF-002,1595.9,546.87,1.6,3.23,1.4,459.87
2024-06-03 05:45:00,BOF-002,1542.62,554.76,1.78,3.12,1.51,440.64
2024-06-03 06:00:00,BOF-002,1632.5,628.76,1.87,2.68,1.45,384.06
2024-06-03 06:15:00,BOF-002,1542.96,578.41,1.87,3.63,1.45,472.11
2024-06-03 06:30:00,BOF-002,1787.04,595.07,1.77,2.94,1.58,490.04
2024-06-03 06:45:00,BOF-002,1533.39,583.74,1.67,3.7,1.61,462.98
2024-06-03 07:00:00,BOF-002,1770.9,618.43,1.83,3.68,1.41,436.31
2024-06-03 07:15:00,BOF-002,1489.58,573.36,1.44,3.58,1.92,456.14
2024-06-03 07:30:00,BOF-002,1810.41,569.9,2.23,2.75,1.45,413.49
2024-06-03 07:45:00,BOF-002,1696.72,550.61,1.77,2.49,1.43,481.84
2024-06-03 08:00:00,BOF-002,1713.33,605.92,0.75,2.98,1.55,464.93
2024-06-03 08:15:00,BOF-002,1540.77,622.22,1.66,3.0,1.58,434.0
2024-06-03 08:30:00,BOF-002,1624.19,616.11,1.58,2.77,1.62,452.46
2024-06-03 08:45:00,BOF-002,1629.4,628.22,2.01,3.61,1.63,480.94
2024-06-03 09:00:00,BOF-002,1641.94,602.46,1.9,3.55,1.59,484.93
2024-06-03 09:15:00,BOF-002,1751.81,615.84,1.78,3.46,1.42,447.77
2024-06-03 09:30:00,BOF-002,1705.31,624.88,1.77,3.86,1.69,360.08
2024-06-03 09:45:00,BOF-002,1636.74,567.99,1.72,3.14,1.39,491.04
2024-06-03 10:00:00,BOF-002,1729.93,634.62,1.39,2.36,1.59,465.84
2024-06-03 10:15:00,BOF-002,1744.65,612.66,1.96,3.84,1.53,438.14
2024-06-03 10:30:00,BOF-002,1604.56,628.86,1.8,-0.06,1.62,439.05
2024-06-03 10:45:00,BOF-002,1602.22,622.1,1.92,3.67,1.62,456.02
2024-06-03 11:00:00,BOF-002,1822.94,552.2,1.98,3.28,1.41,446.69
2024-06-03 11:15:00,BOF-002,1630.81,622.37,2.01,2.65,1.52,501.01
2024-06-03 11:30:00,BOF-002,1598.56,607.33,1.83,2.29,1.46,421.89
2024-06-03 11:45:00,BOF-002,1637.64,586.25,1.83,3.58,1.31,465.17
2024-06-03 12:00:00,BOF-002,1735.96,615.18,2.02,2.77,1.43,220.2
2024-06-03 12:15:00,BOF-002,1707.47,618.44,1.78,3.63,1.45,461.31
2024-06-03 12:30:00,BOF-002,1639.95,642.35,2.06,1.8,1.63,476.16
2024-06-03 12:45:00,BOF-002,1698.93,652.23,2.02,3.4,1.5,493.21
2024-06-03 13:00:00,BOF-002,1670.02,615.62,1.69,5.77,1.64,432.26
2024-06-03 13:15:00,BOF-002,1638.62,614.08,1.66,1.48,1.6,428.64
2024-06-03 13:30:00,BOF-002,1626.0,621.26,1.58,2.76,1.53,480.7
2024-06-03 13:45:00,BOF-002,1661.84,583.79,1.98,2.99,1.46,485.85
2024-06-03 14:00:00,BOF-002,1616.71,629.03,1.26,6.76,1.47,443.19
2024-06-03 14:15:00,BOF-002,1292.4,582.6,1.27,3.84,1.44,391.22
2024-06-03 14:30:00,BOF-002,1646.04,594.01,1.88,2.68,1.64,418.24
2024-06-03 14:45:00,BOF-002,1533.95,583.37,0.33,2.39,1.41,447.23
2024-06-03 15:00:00,BOF-002,1607.66,577.34,1.59,3.08,1.48,407.46
2024-06-03 15:15:00,BOF-002,1629.33,629.01,1.84,3.62,1.48,471.86
2024-06-03 15:30:00,BOF-002,1798.78,603.03,1.5,3.42,1.73,426.82
2024-06-03 15:45:00,BOF-002,1637.2,613.96,1.53,2.94,1.61,447.83
2024-06-03 16:00:00,BOF-002,1671.86,614.59,2.12,4.32,1.48,482.84
2024-06-03 16:15:00,BOF-002,1822.11,568.09,1.88,2.83,1.42,461.03
2024-06-03 16:30:00,BOF-002,1523.66,561.01,1.99,3.26,1.41,402.54
2024-06-03 16:45:00,BOF-002,1527.25,652.15,1.68,2.31,1.63,491.93
2024-06-03 17:00:00,BOF-002,1587.73,577.38,2.14,2.61,1.45,418.83
2024-06-03 17:15:00,BOF-002,1623.35,609.72,1.18,3.02,1.47,467.79
2024-06-03 17:30:00,BOF-002,1631.43,594.8,1.48,3.33,1.57,454.59
2024-06-03 17:45:00,BOF-002,1609.13,597.99,1.46,1.71,1.18,485.62
2024-06-03 18:00:00,BOF-002,1551.31,619.61,1.62,2.54,1.44,465.7
2024-06-03 18:15:00,BOF-002,1437.81,572.04,2.04,1.7,1.52,435.01
2024-06-03 18:30:00,BOF-002,1613.68,588.87,2.19,2.02,1.59,464.28
2024-06-03 18:45:00,BOF-002,1744.75,637.55,1.83,3.93,1.41,438.93
2024-06-03 19:00:00,BOF-002,1568.64,469.1,1.91,2.61,1.43,430.61
2024-06-03 19:15:00,BOF-002,1806.78,640.49,1.32,4.35,1.63,446.66
2024-06-03 19:30:00,BOF-002,1516.74,619.26,1.9,2.25,1.51,457.46
2024-06-03 19:45:00,BOF-002,1648.84,622.24,1.67,3.5,1.43,489.01
2024-06-03 20:00:00,BOF-002,1570.13,610.22,1.58,3.15,1.41,435.1
2024-06-03 20:15:00,BOF-002,1652.85,685.97,1.71,3.03,1.62,392.5
2024-06-03 20:30:00,BOF-002,1571.64,578.95,1.77,2.17,1.44,597.93
2024-06-03 20:45:00,BOF-002,1478.37,378.58,2.06,2.77,1.61,457.69
2024-06-03 21:00:00,BOF-002,1587.54,574.41,1.48,3.01,1.55,455.47
2024-06-03 21:15:00,BOF-002,1777.69,422.7,1.59,2.81,1.45,442.39
2024-06-03 21:30:00,BOF-002,1570.0,676.8,2.04,3.27,1.46,478.49
2024-06-03 21:45:00,BOF-002,1690.68,773.97,1.55,2.72,1.44,459.37
2024-06-03 22:00:00,BOF-002,1650.46,633.54,1.43,2.72,1.51,468.09
2024-06-03 22:15:00,BOF-002,1613.63,535.0,2.27,3.0,1.62,394.89
2024-06-03 22:30:00,BOF-002,1813.47,586.63,1.58,3.57,1.54,602.66
2024-06-03 22:45:00,BOF-002,1624.84,619.51,1.77,4.23,1.39,445.83
2024-06-03 23:00:00,BOF-002,1663.56,605.65,1.76,2.58,1.63,500.52
2024-06-03 23:15:00,BOF-002,1656.85,552.9,2.08,1.66,1.72,446.81
2024-06-03 23:30:00,BOF-002,1776.0,611.7,1.82,3.5,1.4,430.2
2024-06-03 23:45:00,BOF-002,1530.11,577.88,0.74,3.79,1.33,428.43
2024-06-04 00:00:00,BOF-002,1829.53,762.83,1.95,2.26,1.5,479.38
2024-06-04 00:15:00,BOF-002,1771.56,560.54,1.97,1.63,1.5,432.59
2024-06-04 00:30:00,BOF-002,1681.81,598.82,1.99,3.37,1.57,424.41
2024-06-04 00:45:00,BOF-002,1438.1,638.95,2.07,2.3,1.51,477.5
2024-06-04 01:00:00,BOF-002,1631.75,588.5,1.66,1.41,1.44,461.76
2024-06-04 01:15:00,BOF-002,1662.01,642.07,1.61,2.59,1.41,442.92
2024-06-04 01:30:00,BOF-002,1683.6,564.55,1.71,3.66,1.5,410.17
2024-06-04 01:45:00,BOF-002,1577.31,587.48,1.65,2.68,1.6,466.63
2024-06-04 02:00:00,BOF-002,1330.59,613.81,1.96,3.05,1.45,474.81
2024-06-04 02:15:00,BOF-002,1667.93,580.38,1.39,1.99,1.56,421.4
2024-06-04 02:30:00,BOF-002,1661.33,590.11,2.06,3.51,1.44,460.94
2024-06-04 02:45:00,BOF-002,1580.66,564.56,1.89,2.79,1.43,446.98
2024-06-04 03:00:00,BOF-002,1743.58,549.49,1.47,3.58,1.59,423.48
2024-06-04 03:15:00,BOF-002,1646.32,609.65,1.81,2.32,1.62,436.68
2024-06-04 03:30:00,BOF-002,1607.99,589.96,1.87,1.96,1.52,448.59
2024-06-04 03:45:00,BOF-002,1563.12,635.03,1.98,3.54,1.4,410.45
2024-06-04 04:00:00,BOF-002,1637.08,565.82,1.79,6.12,1.44,467.12
2024-06-04 04:15:00,BOF-002,1556.42,586.91,1.8,2.63,1.35,428.69
2024-06-04 04:30:00,BOF-002,1677.67,578.54,1.78,4.46,1.55,429.89
2024-06-04 04:45:00,BOF-002,1711.95,571.19,2.03,0.96,1.48,465.17
2024-06-04 05:00:00,BOF-002,1618.56,639.83,2.18,2.94,1.5,436.42
2024-06-04 05:15:00,BOF-002,1668.89,570.19,1.86,3.27,1.57,443.53
2024-06-04 05:30:00,BOF-002,1747.61,600.07,1.68,3.3,1.41,446.83
2024-06-04 05:45:00,BOF-002,1636.17,605.14,1.88,3.67,1.57,426.75
2024-06-04 06:00:00,BOF-002,1641.57,569.64,2.18,2.64,1.62,434.46
2024-06-04 06:15:00,BOF-002,1650.44,624.32,1.8,3.08,1.37,317.89
2024-06-04 06:30:00,BOF-002,1614.75,565.84,1.66,2.93,1.56,449.54
2024-06-04 06:45:00,BOF-002,1621.87,633.88,2.12,3.11,1.53,465.81
