timestamp,equipment_id,temperature,vibration,rpm,torque,oil_pressure,current
2024-06-01 23:00:00,RM-001,347.91,3.51,1109.74,8632.08,39.83,345.31
2024-06-01 23:15:00,RM-001,384.24,4.43,1228.82,10639.13,53.16,352.97
2024-06-01 23:30:00,RM-001,497.02,4.52,1198.17,7318.03,43.38,410.62
2024-06-01 23:45:00,RM-001,333.69,3.43,1184.88,8745.73,43.61,486.12
2024-06-02 00:00:00,RM-001,355.39,3.86,1347.92,9749.01,53.06,421.22
2024-06-02 00:15:00,RM-001,338.79,3.62,1145.35,7874.32,44.38,348.01
2024-06-02 00:30:00,RM-001,285.1,3.21,1237.26,8980.29,42.42,392.26
2024-06-02 00:45:00,RM-001,368.8,4.13,1165.14,7460.27,44.85,394.19
2024-06-02 01:00:00,RM-001,344.46,2.5,1243.42,9048.9,43.25,403.88
2024-06-02 01:15:00,RM-001,418.4,3.23,1108.04,7429.96,50.71,354.07
2024-06-02 01:30:00,RM-001,349.04,3.07,1177.8,8567.58,43.98,415.22
2024-06-02 01:45:00,RM-001,327.38,3.28,1188.39,8520.87,46.41,405.39
2024-06-02 02:00:00,RM-001,393.01,3.13,1235.78,8956.88,42.47,371.55
2024-06-02 02:15:00,RM-001,378.32,2.71,1172.65,9036.92,44.79,378.67
2024-06-02 02:30:00,RM-001,369.17,3.77,1230.75,8356.29,38.9,411.06
2024-06-02 02:45:00,RM-001,330.89,3.7,1099.83,8179.25,50.24,359.22
2024-06-02 03:00:00,RM-001,345.1,3.99,1200.72,8232.8,38.59,391.48
2024-06-02 03:15:00,RM-001,322.95,4.19,1184.06,8353.3,43.98,388.52
2024-06-02 03:30:00,RM-001,349.51,4.32,1229.43,8607.84,29.01,397.02
2024-06-02 03:45:00,RM-001,335.91,3.36,1280.71,8628.01,36.37,349.75
2024-06-02 04:00:00,RM-001,350.24,4.05,1188.33,8221.22,44.7,367.33
2024-06-02 04:15:00,RM-001,372.77,3.79,1215.82,8750.15,46.38,368.51
2024-06-02 04:30:00,RM-001,356.18,7.25,1146.35,8832.19,47.5,358.0
2024-06-02 04:45:00,RM-001,341.08,3.63,1140.19,9710.67,47.71,519.81
2024-06-02 05:00:00,RM-001,327.83,3.36,1217.45,9146.96,45.45,382.26
2024-06-02 05:15:00,RM-001,282.41,3.8,1220.19,8753.46,42.53,370.06
2024-06-02 05:30:00,RM-001,378.42,3.62,1136.98,8379.48,52.02,381.02
2024-06-02 05:45:00,RM-001,359.75,4.24,1448.03,7603.75,43.63,367.02
2024-06-02 06:00:00,RM-001,387.23,4.76,1182.19,7654.11,49.71,477.02
2024-06-02 06:15:00,RM-001,336.7,3.25,1210.13,8872.23,45.6,385.35
2024-06-02 06:30:00,RM-001,290.66,3.57,1245.76,8509.28,59.17,403.57
2024-06-02 06:45:00,RM-001,364.16,5.85,1166.21,10088.99,47.97,387.8
2024-06-02 07:00:00,RM-001,208.09,2.54,1154.86,8415.92,46.47,331.29
2024-06-02 07:15:00,RM-001,387.27,2.71,1220.33,8228.33,43.87,351.85
2024-06-02 07:30:00,RM-001,322.19,4.84,1135.79,8433.29,39.42,391.12
2024-06-02 07:45:00,RM-001,347.77,5.53,1213.83,8015.22,48.6,408.12
2024-06-02 08:00:00,RM-001,362.37,5.16,1174.54,8813.67,43.34,432.85
2024-06-02 08:15:00,RM-001,358.9,4.25,1395.0,8338.76,44.48,359.54
2024-06-02 08:30:00,RM-001,347.93,3.66,1186.53,8969.21,42.43,288.79
2024-06-02 08:45:00,RM-001,483.52,3.78,1193.91,8365.73,40.92,373.53
2024-06-02 09:00:00,RM-001,377.19,4.32,1193.68,8559.48,44.51,369.54
2024-06-02 09:15:00,RM-001,343.59,4.75,1273.69,8430.91,42.59,391.75
2024-06-02 09:30:00,RM-001,355.83,4.43,1239.21,10399.23,46.57,388.83
2024-06-02 09:45:00,RM-001,480.9,2.39,1218.79,7509.96,44.61,342.03
2024-06-02 10:00:00,RM-001,355.48,3.06,1224.99,9109.86,51.3,373.65
2024-06-02 10:15:00,RM-001,317.58,4.22,1122.3,6084.49,43.95,240.3
2024-06-02 10:30:00,RM-001,372.38,2.89,1210.83,8127.54,46.23,386.44
2024-06-02 10:45:00,RM-001,346.72,2.48,1232.62,8887.12,52.05,410.94
2024-06-02 11:00:00,RM-001,255.48,4.7,1190.57,7418.03,43.46,381.33
2024-06-02 11:15:00,RM-001,333.48,4.21,1250.89,8558.93,39.23,364.52
2024-06-02 11:30:00,RM-001,337.95,5.24,1214.14,8492.77,44.32,375.32
2024-06-02 11:45:00,RM-001,351.68,4.78,1240.66,9060.66,44.82,375.62
2024-06-02 12:00:00,RM-001,335.99,3.5,1217.67,8795.58,46.99,424.01
2024-06-02 12:15:00,RM-001,340.52,4.2,1267.42,7895.76,49.84,393.04
2024-06-02 12:30:00,RM-001,509.23,3.37,1228.48,8801.62,54.31,392.52
2024-06-02 12:45:00,RM-001,346.08,2.71,1111.72,8875.31,45.72,373.45
2024-06-02 13:00:00,RM-001,306.49,4.96,1245.06,10518.15,38.46,333.43
2024-06-02 13:15:00,RM-001,371.82,3.84,1260.69,8286.08,46.85,352.65
2024-06-02 13:30:00,RM-001,369.11,5.08,1179.82,9627.35,45.82,415.14
2024-06-02 13:45:00,RM-001,386.09,4.09,1198.56,8469.26,41.47,389.41
2024-06-02 14:00:00,RM-001,342.47,4.22,1237.31,8581.34,54.67,468.77
2024-06-02 14:15:00,RM-001,333.42,4.46,1206.95,8070.25,45.82,377.68
2024-06-02 14:30:00,RM-001,367.84,3.85,1209.38,9602.8,44.47,385.43
2024-06-02 14:45:00,RM-001,353.27,3.81,1319.18,7872.5,43.06,411.01
2024-06-02 15:00:00,RM-001,380.71,4.19,919.06,8165.94,48.68,411.57
2024-06-02 15:15:00,RM-001,374.8,5.0,1198.69,9259.92,44.5,374.85
2024-06-02 15:30:00,RM-001,356.09,4.4,1190.96,8244.07,46.35,381.13
2024-06-02 15:45:00,RM-001,323.38,4.01,1209.36,8370.61,43.96,381.69
2024-06-02 16:00:00,RM-001,370.15,3.67,1169.16,8321.1,44.89,363.85
2024-06-02 16:15:00,RM-001,366.82,3.91,1241.41,8932.38,44.88,396.82
2024-06-02 16:30:00,RM-001,367.08,3.31,1109.93,8755.24,44.7,372.27
2024-06-02 16:45:00,RM-001,327.77,3.21,1220.48,8818.37,45.68,380.5
2024-06-02 17:00:00,RM-001,365.4,3.81,1231.68,9353.07,42.69,415.64
2024-06-02 17:15:00,RM-001,302.76,7.0,1180.76,10820.81,49.29,354.14
2024-06-02 17:30:00,RM-001,330.16,4.58,1149.02,8725.66,45.44,362.57
2024-06-02 17:45:00,RM-001,350.48,3.1,1234.24,8745.6,48.13,381.33
2024-06-02 18:00:00,RM-001,362.33,4.01,1285.1,8978.0,46.65,406.31
2024-06-02 18:15:00,RM-001,367.92,4.34,1049.95,7975.53,40.86,360.45
2024-06-02 18:30:00,RM-001,321.15,3.21,1245.31,8535.41,50.75,356.61
2024-06-02 18:45:00,RM-001,381.92,3.63,1257.73,9190.26,45.92,476.72
2024-06-02 19:00:00,RM-001,331.35,4.61,1147.4,7037.41,41.83,366.17
2024-06-02 19:15:00,RM-001,340.0,3.95,1276.61,8525.91,49.71,390.59
2024-06-02 19:30:00,RM-001,342.18,2.39,1200.79,8760.72,39.98,367.12
2024-06-02 19:45:00,RM-001,311.52,4.62,1121.19,8271.56,49.87,344.13
2024-06-02 20:00:00,RM-001,329.56,4.07,1219.97,7939.89,44.55,393.71
2024-06-02 20:15:00,RM-001,355.74,2.72,1212.79,8503.45,47.55,368.26
2024-06-02 20:30:00,RM-001,385.43,3.3,907.12,9206.92,46.5,375.27
2024-06-02 20:45:00,RM-001,360.31,3.9,1274.64,8306.31,41.01,389.67
2024-06-02 21:00:00,RM-001,374.23,4.25,1186.22,8082.34,42.89,385.68
2024-06-02 21:15:00,RM-001,216.55,4.82,1225.77,8626.81,45.3,373.16
2024-06-02 21:30:00,RM-001,357.3,3.28,1177.36,7318.93,45.42,380.47
2024-06-02 21:45:00,RM-001,353.16,3.64,1173.53,8156.01,45.93,418.75
2024-06-02 22:00:00,RM-001,343.52,4.71,1355.98,10560.11,48.09,416.05
2024-06-02 22:15:00,RM-001,345.72,4.84,1284.31,9034.52,40.32,335.23
2024-06-02 22:30:00,RM-001,309.57,3.74,1224.58,8718.61,48.6,376.03
2024-06-02 22:45:00,RM-001,359.92,3.57,1166.32,8747.4,43.23,339.83
2024-06-02 23:00:00,RM-001,352.06,4.4,1206.66,8264.96,44.8,420.32
2024-06-02 23:15:00,RM-001,348.71,2.34,1256.99,8562.42,49.33,380.62
2024-06-02 23:30:00,RM-001,373.03,3.99,1194.98,8971.78,43.31,425.18
2024-06-02 23:45:00,RM-001,380.26,3.98,1226.93,8892.27,49.09,429.77
2024-06-03 00:00:00,RM-001,340.62,3.63,1164.3,8034.73,41.51,405.72
2024-06-03 00:15:00,RM-001,415.23,4.38,1199.47,8116.03,48.36,376.09
2024-06-03 00:30:00,RM-001,368.37,4.87,1109.53,8836.37,45.33,387.33
2024-06-03 00:45:00,RM-001,308.04,3.22,1195.21,8431.24,44.62,407.7
2024-06-03 01:00:00,RM-001,357.01,3.42,1165.3,8722.5,44.93,379.15
2024-06-03 01:15:00,RM-001,384.27,4.53,1264.76,8620.97,43.44,374.0
2024-06-03 01:30:00,RM-001,356.13,2.84,1166.83,8414.94,40.1,361.44
2024-06-03 01:45:00,RM-001,318.63,3.57,1424.87,8887.91,50.98,366.64
2024-06-03 02:00:00,RM-001,339.46,5.73,1240.16,7815.93,46.89,324.93
2024-06-03 02:15:00,RM-001,340.83,4.15,1161.11,8424.65,56.01,394.44
2024-06-03 02:30:00,RM-001,326.11,3.77,1202.21,7908.34,48.06,358.26
2024-06-03 02:45:00,RM-001,352.84,2.62,1192.75,8398.66,42.44,400.58
2024-06-03 03:00:00,RM-001,472.98,2.07,1010.76,8436.95,43.54,386.5
2024-06-03 03:15:00,RM-001,238.77,4.85,1150.54,8515.35,44.66,453.73
2024-06-03 03:30:00,RM-001,337.23,3.07,1033.09,8640.52,50.72,406.22
2024-06-03 03:45:00,RM-001,415.39,4.04,1164.98,8479.21,42.41,373.35
2024-06-03 04:00:00,RM-001,329.9,5.02,1222.77,8027.75,45.24,414.28
2024-06-03 04:15:00,RM-001,194.08,3.6,1218.96,9686.4,44.72,393.27
2024-06-03 04:30:00,RM-001,353.42,3.63,1232.38,8457.45,47.47,370.47
2024-06-03 04:45:00,RM-001,312.23,4.56,1175.04,8258.24,45.63,388.39
2024-06-03 05:00:00,RM-001,333.93,5.08,1176.41,8088.41,39.39,324.88
2024-06-03 05:15:00,RM-001,372.29,4.68,1228.65,8461.38,42.67,358.14
2024-06-03 05:30:00,RM-001,290.9,5.18,1167.26,8681.34,46.3,377.59
2024-06-03 05:45:00,RM-001,334.33,2.15,1175.39,8943.62,47.75,395.07
2024-06-03 06:00:00,RM-001,284.87,4.34,1177.77,9008.54,61.46,374.5
2024-06-03 06:15:00,RM-001,381.79,5.03,1194.43,8328.06,44.16,374.2
2024-06-03 06:30:00,RM-001,331.26,4.36,1182.36,9057.91,46.13,403.17
2024-06-03 06:45:00,RM-001,348.13,3.88,1193.33,8358.92,44.33,369.33
2024-06-03 07:00:00,RM-001,337.34,3.02,1385.97,9642.23,43.86,406.35
2024-06-03 07:15:00,RM-001,319.54,3.41,1201.61,8463.26,48.92,398.57
2024-06-03 07:30:00,RM-001,361.74,5.2,1243.83,8347.62,47.53,380.68
2024-06-03 07:45:00,RM-001,341.67,3.97,1162.18,8253.72,44.06,330.21
2024-06-03 08:00:00,RM-001,357.33,3.5,1225.28,7983.25,49.74,387.5
2024-06-03 08:15:00,RM-001,365.42,2.76,1504.47,9380.15,44.74,397.0
2024-06-03 08:30:00,RM-001,359.64,4.37,1139.28,9008.79,41.78,360.59
2024-06-03 08:45:00,RM-001,353.21,3.36,1193.74,9072.26,46.45,391.05
2024-06-03 09:00:00,RM-001,344.03,3.97,1208.83,8984.79,45.72,413.12
2024-06-03 09:15:00,RM-001,313.88,5.38,1189.04,8983.59,47.42,415.67
2024-06-03 09:30:00,RM-001,360.21,4.64,1140.14,9229.54,41.63,309.83
2024-06-03 09:45:00,RM-001,343.91,5.05,1203.46,8326.07,40.78,408.86
2024-06-03 10:00:00,RM-001,384.96,4.11,878.01,8126.35,46.46,402.92
2024-06-03 10:15:00,RM-001,377.28,4.57,1228.04,8771.58,40.64,395.35
2024-06-03 10:30:00,RM-001,382.48,5.06,1302.58,8766.32,43.5,399.92
2024-06-03 10:45:00,RM-001,470.04,3.34,1207.47,8718.3,41.63,407.49
2024-06-03 11:00:00,RM-001,377.69,3.97,1279.91,8514.54,42.96,355.14
2024-06-03 11:15:00,RM-001,350.71,3.45,1148.87,8222.8,33.64,374.58
2024-06-03 11:30:00,RM-001,402.11,3.51,1211.9,8621.62,48.05,409.0
2024-06-03 11:45:00,RM-001,303.66,3.88,1222.43,8181.48,39.29,353.61
2024-06-03 12:00:00,RM-001,376.16,3.24,1143.7,8078.78,46.44,378.85
2024-06-03 12:15:00,RM-001,327.92,3.7,1132.49,8665.36,41.46,349.89
2024-06-03 12:30:00,RM-001,345.44,4.55,1187.54,8110.3,39.89,373.65
2024-06-03 12:45:00,RM-001,338.97,3.92,1095.91,8951.53,44.48,387.03
2024-06-03 13:00:00,RM-001,320.93,3.38,1247.14,7962.12,47.62,436.79
2024-06-03 13:15:00,RM-001,328.55,4.63,1171.76,8913.55,47.2,407.9
2024-06-03 13:30:00,RM-001,309.75,3.27,1219.21,7694.63,47.23,387.01
2024-06-03 13:45:00,RM-001,316.56,3.12,1228.53,7990.59,46.55,327.12
2024-06-03 14:00:00,RM-001,281.81,4.96,1198.65,9312.19,48.5,397.97
2024-06-03 14:15:00,RM-001,338.12,4.68,1132.19,9190.94,48.42,375.43
2024-06-03 14:30:00,RM-001,323.36,3.73,1130.51,7907.47,51.27,382.09
2024-06-03 14:45:00,RM-001,327.71,2.54,1201.69,8536.22,40.57,359.99
2024-06-03 15:00:00,RM-001,390.28,3.55,1129.16,7872.97,45.66,343.13
2024-06-03 15:15:00,RM-001,205.42,4.55,1154.03,8849.33,50.98,325.49
2024-06-03 15:30:00,RM-001,302.8,2.74,1171.64,8638.44,47.14,349.94
2024-06-03 15:45:00,RM-001,406.62,3.19,1125.32,8479.37,46.05,407.85
2024-06-03 16:00:00,RM-001,384.2,4.82,1224.62,8260.29,23.92,367.58
2024-06-03 16:15:00,RM-001,376.57,5.14,1189.55,8868.43,38.97,393.93
2024-06-03 16:30:00,RM-001,340.92,3.88,1257.64,8673.23,42.88,388.43
2024-06-03 16:45:00,RM-001,315.09,5.82,1292.26,7781.47,48.19,370.61
2024-06-03 17:00:00,RM-001,285.35,5.05,1137.63,8478.82,44.42,345.16
2024-06-03 17:15:00,RM-001,295.65,3.44,1086.66,8064.12,42.91,362.71
2024-06-03 17:30:00,RM-001,357.88,3.7,1182.64,8587.95,39.6,373.53
2024-06-03 17:45:00,RM-001,318.02,2.89,1441.55,8492.01,45.34,368.46
2024-06-03 18:00:00,RM-001,257.83,3.65,1122.2,8594.56,46.29,357.7
2024-06-03 18:15:00,RM-001,352.58,4.19,1213.97,8778.2,50.96,353.45
2024-06-03 18:30:00,RM-001,320.91,4.03,1179.95,7926.71,42.38,355.95
2024-06-03 18:45:00,RM-001,337.24,4.02,1276.2,8564.94,43.4,333.16
2024-06-03 19:00:00,RM-001,323.6,4.8,1160.61,9062.11,40.7,523.31
2024-06-03 19:15:00,RM-001,350.49,-0.11,1116.2,8920.82,41.91,335.54
2024-06-03 19:30:00,RM-001,346.67,4.55,1101.29,8240.79,47.68,367.46
2024-06-03 19:45:00,RM-001,258.57,4.36,1142.13,8617.13,43.69,383.04
2024-06-03 20:00:00,RM-001,338.19,4.23,1244.39,8165.3,52.03,406.21
2024-06-03 20:15:00,RM-001,367.0,4.74,1217.16,8852.99,41.56,384.42
2024-06-03 20:30:00,RM-001,353.09,4.64,1196.94,8165.2,48.93,368.56
2024-06-03 20:45:00,RM-001,380.87,3.1,1177.56,7766.88,51.22,356.85
2024-06-03 21:00:00,RM-001,342.51,5.46,1214.05,8884.12,45.37,420.01
2024-06-03 21:15:00,RM-001,316.68,4.1,1159.14,9450.75,46.98,414.32
2024-06-03 21:30:00,RM-001,323.97,3.24,1263.33,8998.54,46.65,461.06
2024-06-03 21:45:00,RM-001,330.46,3.95,1127.92,9141.31,45.44,361.22
2024-06-03 22:00:00,RM-001,387.91,4.21,1227.36,7968.4,41.51,363.3
2024-06-03 22:15:00,RM-001,376.28,4.47,1180.03,9028.15,47.43,387.39
2024-06-03 22:30:00,RM-001,357.77,4.77,1277.29,9008.32,45.28,361.77
2024-06-03 22:45:00,RM-001,336.43,4.61,1156.41,8817.05,48.74,386.94
2024-06-03 23:00:00,RM-001,421.17,5.47,1183.68,7816.72,50.02,381.69
2024-06-03 23:15:00,RM-001,309.81,4.08,1135.45,9044.81,41.38,390.09
2024-06-03 23:30:00,RM-001,338.88,3.87,1194.87,8921.07,46.26,246.97
2024-06-03 23:45:00,RM-001,389.73,2.83,1247.79,8477.84,50.93,375.21
2024-06-04 00:00:00,RM-001,358.91,4.78,1190.17,8312.39,42.7,357.65
2024-06-04 00:15:00,RM-001,413.93,4.49,1229.63,8993.75,45.75,378.93
2024-06-04 00:30:00,RM-001,345.31,3.55,1135.96,7847.66,45.99,361.77
2024-06-04 00:45:00,RM-001,204.56,4.19,1304.54,8244.22,47.9,381.9
2024-06-04 01:00:00,RM-001,345.66,3.99,1196.98,9418.8,45.8,400.13
2024-06-04 01:15:00,RM-001,359.32,4.14,1145.5,8038.81,45.83,375.36
2024-06-04 01:30:00,RM-001,311.33,3.78,1142.35,9361.68,41.68,372.87
2024-06-04 01:45:00,RM-001,342.76,4.09,1173.41,8315.45,47.99,371.95
2024-06-04 02:00:00,RM-001,346.9,2.78,1357.03,8205.08,42.88,414.13
2024-06-04 02:15:00,RM-001,347.34,3.68,1170.68,9003.19,48.37,373.66
2024-06-04 02:30:00,RM-001,327.36,4.25,1004.53,8778.59,48.83,374.65
2024-06-04 02:45:00,RM-001,294.74,3.44,1178.78,9516.83,41.36,350.7
2024-06-04 03:00:00,RM-001,324.69,4.31,1236.89,8346.73,44.65,365.55
2024-06-04 03:15:00,RM-001,329.01,5.65,1255.65,8210.72,47.66,398.97
2024-06-04 03:30:00,RM-001,255.76,3.08,1136.37,8611.31,40.56,437.21
2024-06-04 03:45:00,RM-001,359.93,2.53,1167.96,8361.61,46.0,366.51
2024-06-04 04:00:00,RM-001,396.32,4.96,1129.88,8972.55,41.33,384.57
2024-06-04 04:15:00,RM-001,351.23,5.67,1241.62,8811.52,48.25,558.89
2024-06-04 04:30:00,RM-001,361.12,4.3,1194.01,8645.81,48.83,543.36
2024-06-04 04:45:00,RM-001,356.31,4.01,1282.91,9610.24,44.75,400.75
2024-06-04 05:00:00,RM-001,327.2,3.48,1229.48,7460.85,44.59,395.05
2024-06-04 05:15:00,RM-001,373.25,4.43,1196.32,8344.49,39.38,387.69
2024-06-04 05:30:00,RM-001,365.47,3.99,1253.52,8452.21,48.44,350.95
2024-06-04 05:45:00,RM-001,382.91,4.68,1281.88,9028.55,46.53,371.67
2024-06-04 06:00:00,RM-001,353.59,2.63,1187.55,8846.53,46.63,399.66
2024-06-04 06:15:00,RM-001,359.31,4.26,1177.95,8099.27,44.75,371.67
2024-06-04 06:30:00,RM-001,461.23,3.33,1189.84,7925.57,45.62,387.95
2024-06-04 06:45:00,RM-001,358.45,4.76,1138.21,8162.41,44.05,357.89
