timestamp,equipment_id,temperature,casting_speed,mold_level,cooling_water_flow,vibration,current
2024-06-01 19:15:00,CC-002,1553.52,1.3,84.06,839.81,1.55,259.39
2024-06-01 19:30:00,CC-002,1509.43,1.14,73.02,732.68,2.03,247.8
2024-06-01 19:45:00,CC-002,1582.63,1.09,79.9,853.88,2.23,223.69
2024-06-01 20:00:00,CC-002,1518.88,1.04,81.13,864.38,1.76,261.32
2024-06-01 20:15:00,CC-002,1508.05,1.1,72.77,971.56,2.46,228.65
2024-06-01 20:30:00,CC-002,1460.22,1.11,92.32,899.83,1.63,228.74
2024-06-01 20:45:00,CC-002,1490.68,1.14,80.02,880.1,1.6,216.47
2024-06-01 21:00:00,CC-002,1600.16,1.19,78.24,857.23,2.15,239.08
2024-06-01 21:15:00,CC-002,1587.15,1.12,76.55,894.83,1.61,431.5
2024-06-01 21:30:00,CC-002,1521.85,1.34,74.64,801.73,1.82,263.92
2024-06-01 21:45:00,CC-002,1588.22,1.04,74.61,790.77,1.88,225.84
2024-06-01 22:00:00,CC-002,1555.85,1.17,76.21,844.86,1.5,270.4
2024-06-01 22:15:00,CC-002,1604.7,1.21,75.35,895.25,1.8,237.54
2024-06-01 22:30:00,CC-002,1560.52,1.04,72.71,878.75,1.5,229.3
2024-06-01 22:45:00,CC-002,1507.78,1.26,73.56,812.35,1.63,243.83
2024-06-01 23:00:00,CC-002,1556.53,1.15,81.93,793.71,2.25,133.59
2024-06-01 23:15:00,CC-002,1492.97,1.2,75.13,1010.21,1.57,254.3
2024-06-01 23:30:00,CC-002,1679.0,1.13,76.2,867.47,1.82,263.67
2024-06-01 23:45:00,CC-002,1581.08,0.88,75.3,826.2,2.0,232.33
2024-06-02 00:00:00,CC-002,1551.06,1.41,76.13,873.51,1.91,251.02
2024-06-02 00:15:00,CC-002,1543.69,1.14,69.68,816.0,1.47,238.3
2024-06-02 00:30:00,CC-002,1399.79,1.25,75.64,847.18,1.8,221.11
2024-06-02 00:45:00,CC-002,1527.02,1.59,88.55,842.16,1.66,246.55
2024-06-02 01:00:00,CC-002,1514.21,1.25,80.4,811.86,1.9,221.16
2024-06-02 01:15:00,CC-002,1526.16,1.17,91.92,769.73,1.81,263.17
2024-06-02 01:30:00,CC-002,1535.19,1.26,75.8,802.41,2.82,219.72
2024-06-02 01:45:00,CC-002,1562.8,1.24,75.78,854.78,1.66,233.95
2024-06-02 02:00:00,CC-002,1544.92,1.28,77.76,928.95,2.0,238.56
2024-06-02 02:15:00,CC-002,1572.06,1.31,83.99,854.89,1.79,258.6
2024-06-02 02:30:00,CC-002,1684.43,1.2,75.28,823.69,1.22,262.47
2024-06-02 02:45:00,CC-002,1532.98,1.27,77.17,898.31,1.54,258.02
2024-06-02 03:00:00,CC-002,1527.74,1.27,74.01,898.87,1.88,228.6
2024-06-02 03:15:00,CC-002,1433.59,1.25,74.17,847.22,1.22,237.38
2024-06-02 03:30:00,CC-002,1477.34,1.24,75.3,843.99,1.1,225.2
2024-06-02 03:45:00,CC-002,1559.26,1.13,71.25,882.86,1.8,248.79
2024-06-02 04:00:00,CC-002,1520.88,1.23,92.16,840.94,1.92,172.3
2024-06-02 04:15:00,CC-002,1533.93,1.11,71.74,820.72,2.03,241.96
2024-06-02 04:30:00,CC-002,1511.55,1.09,73.77,853.38,1.61,229.5
2024-06-02 04:45:00,CC-002,1403.45,1.21,73.96,852.49,2.1,253.89
2024-06-02 05:00:00,CC-002,1613.97,1.24,75.91,799.66,0.98,249.48
2024-06-02 05:15:00,CC-002,1562.95,1.27,66.94,862.49,1.85,263.88
2024-06-02 05:30:00,CC-002,1557.09,1.19,76.73,850.99,2.01,247.25
2024-06-02 05:45:00,CC-002,1535.04,1.09,72.66,852.52,1.8,253.2
2024-06-02 06:00:00,CC-002,1520.8,1.36,71.39,846.24,1.83,261.95
2024-06-02 06:15:00,CC-002,1596.0,1.26,76.29,828.22,2.15,148.1
2024-06-02 06:30:00,CC-002,1455.17,1.07,72.42,866.28,1.67,275.17
2024-06-02 06:45:00,CC-002,1478.92,1.13,77.87,863.94,1.37,247.79
2024-06-02 07:00:00,CC-002,1580.27,1.26,76.89,892.72,1.85,262.46
2024-06-02 07:15:00,CC-002,1632.15,1.11,75.7,937.63,2.09,264.71
2024-06-02 07:30:00,CC-002,1565.92,1.25,71.53,827.78,1.67,234.33
2024-06-02 07:45:00,CC-002,1545.46,1.13,83.49,824.69,1.53,199.77
2024-06-02 08:00:00,CC-002,1602.06,1.15,72.57,887.77,1.23,312.91
2024-06-02 08:15:00,CC-002,1433.32,1.18,77.3,920.6,1.69,230.38
2024-06-02 08:30:00,CC-002,1498.65,1.21,71.31,869.4,1.61,285.24
2024-06-02 08:45:00,CC-002,1567.93,1.26,78.33,890.17,2.25,276.09
2024-06-02 09:00:00,CC-002,1489.96,1.11,74.45,824.59,1.93,246.08
2024-06-02 09:15:00,CC-002,1583.24,1.24,75.16,860.75,1.87,275.56
2024-06-02 09:30:00,CC-002,1520.29,1.22,73.9,821.74,1.98,277.5
2024-06-02 09:45:00,CC-002,1592.36,1.25,80.16,778.77,1.97,202.13
2024-06-02 10:00:00,CC-002,1506.58,1.14,77.4,739.99,1.98,268.32
2024-06-02 10:15:00,CC-002,1570.17,1.21,73.58,905.85,2.01,231.88
2024-06-02 10:30:00,CC-002,1477.15,1.11,73.36,857.67,1.81,346.33
2024-06-02 10:45:00,CC-002,1558.05,1.05,86.59,810.68,1.7,266.58
2024-06-02 11:00:00,CC-002,1666.45,1.08,82.07,956.44,1.85,242.47
2024-06-02 11:15:00,CC-002,1500.23,1.09,74.53,860.03,2.12,277.16
2024-06-02 11:30:00,CC-002,1536.42,1.18,76.82,807.99,1.75,285.23
2024-06-02 11:45:00,CC-002,1491.36,1.32,78.4,853.69,2.04,263.34
2024-06-02 12:00:00,CC-002,1536.44,0.81,74.9,897.12,2.2,252.73
2024-06-02 12:15:00,CC-002,1457.34,1.46,75.11,831.58,1.65,257.53
2024-06-02 12:30:00,CC-002,1464.0,1.21,73.03,830.04,2.75,227.93
2024-06-02 12:45:00,CC-002,1551.94,1.15,75.87,718.82,2.12,254.35
2024-06-02 13:00:00,CC-002,1489.64,1.21,73.26,849.98,1.9,256.96
2024-06-02 13:15:00,CC-002,1556.2,1.27,72.73,829.5,1.68,258.3
2024-06-02 13:30:00,CC-002,1594.68,1.14,71.65,813.52,2.09,337.2
2024-06-02 13:45:00,CC-002,1533.16,1.22,75.17,805.38,1.54,238.71
2024-06-02 14:00:00,CC-002,1525.39,1.27,72.61,788.12,2.39,240.91
2024-06-02 14:15:00,CC-002,1510.18,1.22,75.95,978.72,0.08,234.21
2024-06-02 14:30:00,CC-002,1629.55,1.27,77.89,886.83,1.99,218.09
2024-06-02 14:45:00,CC-002,1609.53,1.34,72.38,850.15,1.82,231.58
2024-06-02 15:00:00,CC-002,1807.45,1.2,76.81,829.75,1.86,212.82
2024-06-02 15:15:00,CC-002,1754.65,1.23,75.91,778.86,3.1,253.31
2024-06-02 15:30:00,CC-002,1492.96,1.58,78.07,885.49,1.93,233.51
2024-06-02 15:45:00,CC-002,1857.09,1.25,75.7,797.92,1.63,219.32
2024-06-02 16:00:00,CC-002,1503.5,1.07,74.56,792.5,1.42,243.2
2024-06-02 16:15:00,CC-002,1606.32,1.27,78.46,897.68,2.1,282.22
2024-06-02 16:30:00,CC-002,1459.17,1.09,76.37,894.81,1.38,236.19
2024-06-02 16:45:00,CC-002,1534.03,1.27,77.25,827.61,1.88,240.49
2024-06-02 17:00:00,CC-002,1774.23,1.13,76.07,868.17,1.91,278.9
2024-06-02 17:15:00,CC-002,1653.6,1.09,71.3,865.57,1.8,266.2
2024-06-02 17:30:00,CC-002,1620.63,1.29,69.93,917.86,2.23,268.42
2024-06-02 17:45:00,CC-002,1615.6,1.16,72.19,801.52,2.15,248.84
2024-06-02 18:00:00,CC-002,1551.58,1.38,73.37,864.61,2.01,241.48
2024-06-02 18:15:00,CC-002,1576.0,1.15,82.22,807.08,1.41,246.41
2024-06-02 18:30:00,CC-002,1453.32,1.27,71.38,898.29,1.91,253.01
2024-06-02 18:45:00,CC-002,1569.18,1.27,77.12,914.61,2.12,254.09
2024-06-02 19:00:00,CC-002,1554.59,1.11,71.45,897.68,2.01,222.67
2024-06-02 19:15:00,CC-002,1603.52,1.28,76.16,794.81,1.63,239.24
2024-06-02 19:30:00,CC-002,1349.23,1.36,74.04,818.91,1.81,249.66
2024-06-02 19:45:00,CC-002,1573.14,1.2,70.52,847.44,0.98,240.44
2024-06-02 20:00:00,CC-002,1453.2,1.44,75.25,894.46,2.13,238.09
2024-06-02 20:15:00,CC-002,1653.27,1.25,76.16,907.18,2.31,284.3
2024-06-02 20:30:00,CC-002,1607.52,1.17,79.81,816.05,1.76,292.95
2024-06-02 20:45:00,CC-002,1508.41,1.17,77.08,839.46,1.38,290.25
2024-06-02 21:00:00,CC-002,1536.92,1.14,75.54,898.43,2.07,245.02
2024-06-02 21:15:00,CC-002,1246.81,0.96,68.73,833.01,1.86,242.61
2024-06-02 21:30:00,CC-002,1544.58,1.08,76.68,805.68,1.6,232.69
2024-06-02 21:45:00,CC-002,1290.18,1.17,71.27,886.37,1.54,256.74
2024-06-02 22:00:00,CC-002,1522.83,1.23,73.71,1108.19,0.97,242.8
2024-06-02 22:15:00,CC-002,1535.9,1.08,86.29,890.82,1.67,268.24
2024-06-02 22:30:00,CC-002,1535.75,1.28,74.9,716.16,2.59,236.19
2024-06-02 22:45:00,CC-002,1562.45,0.99,74.09,870.1,1.85,248.17
2024-06-02 23:00:00,CC-002,1610.97,1.11,74.58,990.69,1.49,344.34
2024-06-02 23:15:00,CC-002,1910.78,1.29,75.79,823.38,1.68,232.88
2024-06-02 23:30:00,CC-002,1609.62,1.18,76.53,867.15,2.14,149.91
2024-06-02 23:45:00,CC-002,1274.41,1.06,87.29,869.84,2.04,224.36
2024-06-03 00:00:00,CC-002,1593.2,1.2,75.84,880.78,2.08,233.55
2024-06-03 00:15:00,CC-002,1500.88,1.01,73.92,827.56,2.0,265.67
2024-06-03 00:30:00,CC-002,1581.7,1.34,73.63,883.6,1.39,242.63
2024-06-03 00:45:00,CC-002,1543.26,1.22,76.57,862.5,1.21,267.88
2024-06-03 01:00:00,CC-002,1679.06,1.27,74.56,904.56,1.64,239.42
2024-06-03 01:15:00,CC-002,1480.2,1.18,75.79,863.18,0.98,275.68
2024-06-03 01:30:00,CC-002,1565.98,1.04,78.51,910.91,0.93,217.14
2024-06-03 01:45:00,CC-002,1571.82,1.08,71.56,868.49,2.77,262.08
2024-06-03 02:00:00,CC-002,1615.34,1.21,74.7,840.47,1.8,253.82
2024-06-03 02:15:00,CC-002,1488.72,1.08,88.59,854.09,2.37,244.16
2024-06-03 02:30:00,CC-002,1602.33,1.26,73.89,812.0,2.3,217.41
2024-06-03 02:45:00,CC-002,1574.18,1.08,76.2,839.34,1.51,240.02
2024-06-03 03:00:00,CC-002,1979.13,1.43,76.29,868.61,2.06,247.82
2024-06-03 03:15:00,CC-002,1570.85,1.21,69.7,913.49,2.03,260.19
2024-06-03 03:30:00,CC-002,1649.32,1.1,74.93,839.71,2.25,258.92
2024-06-03 03:45:00,CC-002,1548.85,1.73,78.64,910.67,1.78,234.42
2024-06-03 04:00:00,CC-002,1514.38,1.26,75.91,845.89,1.52,251.19
2024-06-03 04:15:00,CC-002,1549.51,1.34,77.92,876.11,1.4,239.25
2024-06-03 04:30:00,CC-002,1562.46,1.12,75.63,737.55,2.13,241.06
2024-06-03 04:45:00,CC-002,1549.58,1.03,71.14,877.12,2.33,332.08
2024-06-03 05:00:00,CC-002,1525.13,1.28,76.75,953.4,1.76,261.49
2024-06-03 05:15:00,CC-002,1551.84,1.23,76.37,908.96,1.1,259.35
2024-06-03 05:30:00,CC-002,1488.76,1.01,73.89,857.67,1.76,244.11
2024-06-03 05:45:00,CC-002,1528.45,1.27,75.16,834.53,1.73,217.83
2024-06-03 06:00:00,CC-002,1416.29,1.11,72.47,876.09,1.71,278.7
2024-06-03 06:15:00,CC-002,1588.29,1.1,73.55,853.7,1.7,266.03
2024-06-03 06:30:00,CC-002,1592.86,1.57,73.05,822.26,1.55,254.14
2024-06-03 06:45:00,CC-002,1555.63,0.63,74.56,847.57,1.41,273.11
2024-06-03 07:00:00,CC-002,1599.99,1.13,77.33,862.96,1.4,240.14
2024-06-03 07:15:00,CC-002,1549.5,1.23,75.63,872.59,2.35,225.25
2024-06-03 07:30:00,CC-002,1550.42,1.27,56.02,830.14,1.66,275.35
2024-06-03 07:45:00,CC-002,1548.33,1.28,73.64,842.86,1.99,252.57
2024-06-03 08:00:00,CC-002,1321.03,1.52,78.16,911.43,2.07,260.39
2024-06-03 08:15:00,CC-002,1558.73,1.16,71.64,829.62,2.25,273.01
2024-06-03 08:30:00,CC-002,1491.3,1.14,75.62,857.1,1.98,266.98
2024-06-03 08:45:00,CC-002,1508.06,1.35,73.07,643.54,1.42,214.1
2024-06-03 09:00:00,CC-002,1555.08,1.26,77.91,764.91,1.65,205.53
2024-06-03 09:15:00,CC-002,1609.91,1.33,78.65,895.04,3.0,223.14
2024-06-03 09:30:00,CC-002,1588.01,1.25,74.38,947.36,1.34,278.82
2024-06-03 09:45:00,CC-002,1531.47,1.3,72.02,826.2,2.12,210.25
2024-06-03 10:00:00,CC-002,1699.79,1.17,72.63,897.07,1.73,252.58
2024-06-03 10:15:00,CC-002,1590.6,1.1,77.77,906.33,2.08,252.24
2024-06-03 10:30:00,CC-002,1567.78,1.24,72.43,840.3,1.54,255.18
2024-06-03 10:45:00,CC-002,1652.79,1.09,72.97,870.25,1.77,304.89
2024-06-03 11:00:00,CC-002,1479.63,1.07,76.83,842.78,2.14,232.74
2024-06-03 11:15:00,CC-002,1526.3,1.2,79.65,903.47,2.17,261.44
2024-06-03 11:30:00,CC-002,1517.14,1.02,77.61,899.09,0.14,210.4
2024-06-03 11:45:00,CC-002,1549.83,1.22,77.93,906.78,1.78,272.22
2024-06-03 12:00:00,CC-002,1550.54,1.05,76.29,875.66,1.7,278.92
2024-06-03 12:15:00,CC-002,1573.55,1.06,72.65,793.98,1.34,252.04
2024-06-03 12:30:00,CC-002,1936.81,1.34,74.41,843.82,1.67,267.22
2024-06-03 12:45:00,CC-002,1580.03,1.25,77.55,775.49,1.93,252.55
2024-06-03 13:00:00,CC-002,1534.25,1.67,77.15,806.47,1.78,259.32
2024-06-03 13:15:00,CC-002,1575.04,1.26,79.21,897.98,1.83,249.29
2024-06-03 13:30:00,CC-002,1525.35,1.16,74.85,890.95,1.77,246.5
2024-06-03 13:45:00,CC-002,1474.91,1.2,71.27,822.71,1.83,279.75
2024-06-03 14:00:00,CC-002,1607.77,0.93,72.93,833.92,2.07,230.54
2024-06-03 14:15:00,CC-002,1528.95,1.2,74.77,887.74,1.38,222.96
2024-06-03 14:30:00,CC-002,1575.88,1.28,73.63,874.92,1.89,219.2
2024-06-03 14:45:00,CC-002,1433.54,1.24,78.0,828.17,1.32,248.23
2024-06-03 15:00:00,CC-002,1529.13,1.21,68.35,641.39,1.73,224.42
2024-06-03 15:15:00,CC-002,1570.57,1.02,70.91,918.4,1.4,278.56
2024-06-03 15:30:00,CC-002,1496.68,1.37,76.49,855.3,2.07,240.43
2024-06-03 15:45:00,CC-002,1551.56,1.23,90.93,852.91,1.85,251.54
2024-06-03 16:00:00,CC-002,1598.61,1.49,70.04,893.13,1.78,251.5
2024-06-03 16:15:00,CC-002,1621.41,1.4,78.3,830.28,2.21,226.5
2024-06-03 16:30:00,CC-002,1578.21,1.36,73.06,678.81,1.48,254.65
2024-06-03 16:45:00,CC-002,1457.63,1.08,73.55,857.18,1.72,290.9
2024-06-03 17:00:00,CC-002,1500.09,1.22,83.21,834.51,1.67,234.18
2024-06-03 17:15:00,CC-002,1481.33,1.09,80.59,986.63,2.05,274.94
2024-06-03 17:30:00,CC-002,1611.24,1.11,71.32,871.08,1.52,221.07
2024-06-03 17:45:00,CC-002,1598.09,1.09,72.95,902.82,2.04,268.36
2024-06-03 18:00:00,CC-002,1576.8,1.3,81.49,1047.65,0.67,276.79
2024-06-03 18:15:00,CC-002,1300.97,1.21,76.43,818.91,1.55,224.6
2024-06-03 18:30:00,CC-002,1506.11,1.05,77.17,848.46,1.81,257.45
2024-06-03 18:45:00,CC-002,1492.13,1.14,89.97,802.52,1.62,218.32
2024-06-03 19:00:00,CC-002,1575.36,1.17,76.42,847.93,1.58,128.46
2024-06-03 19:15:00,CC-002,1601.91,1.03,76.95,866.1,1.98,226.58
2024-06-03 19:30:00,CC-002,1568.94,1.15,71.7,800.59,1.58,262.76
2024-06-03 19:45:00,CC-002,1332.62,1.19,76.58,806.51,1.9,255.82
2024-06-03 20:00:00,CC-002,1476.68,1.14,77.12,880.28,1.93,248.51
2024-06-03 20:15:00,CC-002,1548.81,1.2,80.54,651.49,1.66,234.59
2024-06-03 20:30:00,CC-002,1647.25,1.19,62.34,837.75,0.3,229.01
2024-06-03 20:45:00,CC-002,1462.92,1.23,76.6,790.83,1.54,220.23
2024-06-03 21:00:00,CC-002,1550.8,1.94,76.68,802.93,1.83,253.81
2024-06-03 21:15:00,CC-002,1571.44,1.3,73.89,834.04,1.68,147.4
2024-06-03 21:30:00,CC-002,1486.05,1.1,60.94,878.98,1.71,249.65
2024-06-03 21:45:00,CC-002,1462.36,1.18,72.75,881.4,1.54,258.83
2024-06-03 22:00:00,CC-002,1673.48,1.23,70.16,840.94,2.17,270.42
2024-06-03 22:15:00,CC-002,1527.08,0.94,72.65,775.61,2.03,228.73
2024-06-03 22:30:00,CC-002,1468.57,1.37,81.79,847.53,3.22,257.55
2024-06-03 22:45:00,CC-002,1513.98,1.21,71.99,941.48,-0.4,345.81
2024-06-03 23:00:00,CC-002,1546.0,1.12,74.38,776.13,1.52,271.59
2024-06-03 23:15:00,CC-002,1546.49,1.04,73.13,828.21,1.83,216.99
2024-06-03 23:30:00,CC-002,1712.31,1.23,79.72,826.82,2.19,266.39
2024-06-03 23:45:00,CC-002,1491.33,1.06,70.3,870.73,2.2,266.35
2024-06-04 00:00:00,CC-002,1575.14,1.2,73.83,812.09,1.79,252.24
2024-06-04 00:15:00,CC-002,1598.46,1.21,81.75,924.64,1.67,240.53
2024-06-04 00:30:00,CC-002,1662.47,1.16,75.36,859.29,1.2,230.26
2024-06-04 00:45:00,CC-002,1545.07,0.97,72.55,859.38,1.87,247.28
2024-06-04 01:00:00,CC-002,1606.93,1.06,85.91,890.83,1.9,273.9
2024-06-04 01:15:00,CC-002,1630.33,1.26,70.29,877.11,1.96,272.74
2024-06-04 01:30:00,CC-002,1482.86,1.27,76.17,831.61,1.39,261.55
2024-06-04 01:45:00,CC-002,1485.2,1.01,69.57,856.54,1.76,259.94
2024-06-04 02:00:00,CC-002,1530.18,1.21,74.91,775.65,1.98,260.85
2024-06-04 02:15:00,CC-002,1478.09,1.05,72.83,891.89,1.3,214.93
2024-06-04 02:30:00,CC-002,1609.6,1.43,74.8,825.66,1.33,231.91
2024-06-04 02:45:00,CC-002,1546.86,1.14,74.2,849.85,1.8,260.42
2024-06-04 03:00:00,CC-002,1570.73,1.28,70.73,860.72,1.74,255.0
2024-06-04 03:15:00,CC-002,1651.77,0.9,73.79,894.04,1.52,259.13
2024-06-04 03:30:00,CC-002,1510.49,1.26,78.11,848.31,1.5,236.24
2024-06-04 03:45:00,CC-002,1550.48,1.12,75.24,902.45,2.04,238.42
2024-06-04 04:00:00,CC-002,1489.21,1.21,75.52,846.24,1.98,255.03
2024-06-04 04:15:00,CC-002,1551.52,1.3,80.85,907.56,1.68,248.54
2024-06-04 04:30:00,CC-002,1494.78,1.21,72.0,833.7,1.78,246.93
2024-06-04 04:45:00,CC-002,1577.95,1.16,72.76,882.74,1.81,241.79
2024-06-04 05:00:00,CC-002,1536.0,1.26,74.22,911.26,1.37,362.75
2024-06-04 05:15:00,CC-002,1619.33,1.16,77.22,952.59,1.98,254.27
2024-06-04 05:30:00,CC-002,1332.26,1.32,73.93,862.55,2.21,287.81
2024-06-04 05:45:00,CC-002,1613.64,1.15,77.45,941.87,2.16,275.34
2024-06-04 06:00:00,CC-002,1511.67,1.27,76.94,872.24,-0.09,261.41
2024-06-04 06:15:00,CC-002,1519.55,1.27,74.15,856.71,1.88,257.49
2024-06-04 06:30:00,CC-002,1538.41,1.04,73.23,889.36,2.28,226.66
2024-06-04 06:45:00,CC-002,1533.51,1.22,80.16,811.92,2.01,219.56
2024-06-04 07:00:00,CC-002,1529.37,1.24,73.32,928.23,1.72,236.08
2024-06-04 07:15:00,CC-002,1561.65,1.26,75.82,899.3,2.26,268.88
2024-06-04 07:30:00,CC-002,1524.27,1.21,76.62,760.99,2.28,268.59
2024-06-04 07:45:00,CC-002,1527.45,1.18,72.9,823.69,1.43,269.32
2024-06-04 08:00:00,CC-002,1585.25,1.21,84.02,786.41,2.01,253.53
2024-06-04 08:15:00,CC-002,1443.64,1.31,74.99,790.48,1.78,259.0
2024-06-04 08:30:00,CC-002,1534.23,1.76,74.58,837.17,1.65,242.43
