timestamp,equipment_id,temperature,casting_speed,mold_level,cooling_water_flow,vibration,current
2024-06-01 16:30:00,CC-001,1558.39,1.23,81.94,871.46,2.06,256.07
2024-06-01 16:45:00,CC-001,1499.75,1.69,77.76,832.17,1.96,280.45
2024-06-01 17:00:00,CC-001,1435.87,1.19,76.91,834.43,1.85,214.33
2024-06-01 17:15:00,CC-001,1574.72,1.06,72.77,897.17,2.2,270.45
2024-06-01 17:30:00,CC-001,1564.43,1.09,76.36,861.07,1.63,220.51
2024-06-01 17:45:00,CC-001,1488.47,1.27,72.28,828.17,2.28,251.57
2024-06-01 18:00:00,CC-001,1563.21,1.25,73.41,787.77,1.64,283.69
2024-06-01 18:15:00,CC-001,1444.72,1.13,75.77,858.51,1.71,258.9
2024-06-01 18:30:00,CC-001,1572.59,1.28,72.62,796.48,1.86,250.33
2024-06-01 18:45:00,CC-001,1485.99,1.16,78.94,800.61,1.48,225.19
2024-06-01 19:00:00,CC-001,1525.2,1.27,76.84,847.57,1.32,246.61
2024-06-01 19:15:00,CC-001,1506.02,1.3,76.39,869.71,1.38,230.05
2024-06-01 19:30:00,CC-001,1591.85,1.34,71.07,840.48,1.65,269.88
2024-06-01 19:45:00,CC-001,1560.58,1.25,76.98,856.91,1.58,238.83
2024-06-01 20:00:00,CC-001,1863.3,1.09,73.51,904.42,2.01,246.47
2024-06-01 20:15:00,CC-001,1608.47,1.39,76.23,845.54,1.68,247.52
2024-06-01 20:30:00,CC-001,1518.0,1.27,73.59,985.66,1.49,289.84
2024-06-01 20:45:00,CC-001,1550.41,1.23,72.22,1030.27,2.18,230.48
2024-06-01 21:00:00,CC-001,1557.12,1.26,78.02,919.25,1.37,231.22
2024-06-01 21:15:00,CC-001,1672.19,1.1,72.41,897.31,1.86,251.52
2024-06-01 21:30:00,CC-001,1566.24,1.14,73.86,880.96,2.1,257.66
2024-06-01 21:45:00,CC-001,1490.66,1.03,68.91,802.73,2.21,237.98
2024-06-01 22:00:00,CC-001,1660.55,1.17,79.17,890.06,1.45,237.82
2024-06-01 22:15:00,CC-001,1568.41,1.21,74.91,843.06,2.33,247.25
2024-06-01 22:30:00,CC-001,1555.97,1.21,77.87,873.46,1.59,246.93
2024-06-01 22:45:00,CC-001,1587.4,1.29,74.78,916.3,1.79,352.49
2024-06-01 23:00:00,CC-001,1602.14,1.22,69.39,860.03,2.12,295.87
2024-06-01 23:15:00,CC-001,1585.47,1.31,62.73,839.05,1.48,237.6
2024-06-01 23:30:00,CC-001,1540.66,1.19,75.41,844.04,1.71,259.03
2024-06-01 23:45:00,CC-001,1684.19,1.21,72.57,869.69,1.96,207.21
2024-06-02 00:00:00,CC-001,1539.42,1.34,81.17,808.45,1.98,351.07
2024-06-02 00:15:00,CC-001,1520.13,1.2,73.18,860.92,2.23,251.37
2024-06-02 00:30:00,CC-001,1551.53,1.13,72.5,888.97,1.58,300.12
2024-06-02 00:45:00,CC-001,1655.26,1.13,67.85,755.58,1.96,246.69
2024-06-02 01:00:00,CC-001,1628.34,1.22,75.81,834.39,1.87,242.2
2024-06-02 01:15:00,CC-001,1561.88,1.26,75.33,865.63,1.92,241.06
2024-06-02 01:30:00,CC-001,1577.12,1.28,74.63,855.19,1.55,233.15
2024-06-02 01:45:00,CC-001,1519.76,1.05,81.01,826.74,1.6,243.24
2024-06-02 02:00:00,CC-001,1463.79,1.18,73.32,844.15,1.49,243.87
2024-06-02 02:15:00,CC-001,1598.02,1.75,77.75,864.73,2.27,251.86
2024-06-02 02:30:00,CC-001,1531.93,1.02,71.07,832.62,1.62,235.74
2024-06-02 02:45:00,CC-001,1508.44,1.27,77.58,1094.7,2.02,264.05
2024-06-02 03:00:00,CC-001,1434.16,1.3,70.36,1013.98,2.2,217.8
2024-06-02 03:15:00,CC-001,1559.98,1.12,84.65,907.42,1.81,221.19
2024-06-02 03:30:00,CC-001,1551.37,1.16,75.68,842.57,1.4,265.28
2024-06-02 03:45:00,CC-001,1483.44,1.0,71.39,858.22,2.22,252.52
2024-06-02 04:00:00,CC-001,1532.97,1.31,74.41,885.86,2.04,240.07
2024-06-02 04:15:00,CC-001,1590.58,1.16,72.66,851.72,1.51,252.1
2024-06-02 04:30:00,CC-001,1572.45,1.2,75.77,843.94,1.69,227.02
2024-06-02 04:45:00,CC-001,1490.62,1.16,76.44,880.56,0.01,245.99
2024-06-02 05:00:00,CC-001,1576.81,1.32,76.27,922.61,1.27,253.96
2024-06-02 05:15:00,CC-001,1829.46,1.09,72.72,898.8,2.23,245.75
2024-06-02 05:30:00,CC-001,1557.49,1.19,76.89,920.85,1.36,259.26
2024-06-02 05:45:00,CC-001,1543.63,1.32,73.03,877.15,2.56,257.7
2024-06-02 06:00:00,CC-001,1573.19,1.19,73.8,850.87,1.78,229.19
2024-06-02 06:15:00,CC-001,1558.48,1.16,81.76,836.38,1.85,159.17
2024-06-02 06:30:00,CC-001,1589.21,1.1,74.29,916.34,1.97,247.31
2024-06-02 06:45:00,CC-001,1624.04,1.63,70.21,878.0,1.37,236.99
2024-06-02 07:00:00,CC-001,1503.44,1.24,79.9,804.83,1.41,295.14
2024-06-02 07:15:00,CC-001,1573.15,1.19,65.4,868.54,1.58,250.88
2024-06-02 07:30:00,CC-001,1636.57,1.19,70.68,803.94,1.57,239.33
2024-06-02 07:45:00,CC-001,1808.77,1.05,67.29,776.15,1.2,241.69
2024-06-02 08:00:00,CC-001,1476.82,1.16,72.0,897.72,1.91,272.57
2024-06-02 08:15:00,CC-001,1551.82,1.19,76.44,1104.49,1.82,228.71
2024-06-02 08:30:00,CC-001,1618.95,1.17,76.77,880.84,1.95,256.0
2024-06-02 08:45:00,CC-001,1557.52,1.02,71.63,909.56,1.88,273.13
2024-06-02 09:00:00,CC-001,1544.64,1.27,78.52,791.18,1.37,217.91
2024-06-02 09:15:00,CC-001,1481.2,1.27,75.42,824.47,1.88,248.09
2024-06-02 09:30:00,CC-001,1606.46,1.25,74.04,830.65,1.69,276.31
2024-06-02 09:45:00,CC-001,1520.04,1.26,72.29,807.56,1.63,228.67
2024-06-02 10:00:00,CC-001,1563.21,1.21,75.5,905.53,2.36,267.65
2024-06-02 10:15:00,CC-001,1570.95,1.23,71.31,801.62,3.46,265.4
2024-06-02 10:30:00,CC-001,1544.31,1.35,75.52,819.46,-0.37,237.57
2024-06-02 10:45:00,CC-001,1623.71,1.16,73.51,830.41,1.45,239.29
2024-06-02 11:00:00,CC-001,1531.37,1.26,81.36,845.28,1.14,268.09
2024-06-02 11:15:00,CC-001,1565.02,1.27,72.33,876.59,1.51,230.23
2024-06-02 11:30:00,CC-001,1553.1,0.75,74.28,905.5,1.51,236.83
2024-06-02 11:45:00,CC-001,1701.76,0.9,74.85,861.07,1.6,264.24
2024-06-02 12:00:00,CC-001,1622.31,1.22,79.48,904.15,1.9,242.19
2024-06-02 12:15:00,CC-001,1563.5,1.31,73.78,905.98,1.35,240.65
2024-06-02 12:30:00,CC-001,1585.72,1.28,68.93,850.34,1.92,256.11
2024-06-02 12:45:00,CC-001,1606.32,1.21,76.92,797.46,2.2,240.57
2024-06-02 13:00:00,CC-001,1555.6,1.23,68.35,838.69,1.71,213.57
2024-06-02 13:15:00,CC-001,1501.07,1.2,79.39,901.61,1.89,323.24
2024-06-02 13:30:00,CC-001,1559.63,1.3,76.98,872.0,1.76,249.79
2024-06-02 13:45:00,CC-001,1515.69,1.05,71.3,845.11,1.86,266.19
2024-06-02 14:00:00,CC-001,1639.45,1.19,75.36,828.59,1.69,220.17
2024-06-02 14:15:00,CC-001,1538.41,1.27,76.79,844.04,2.03,241.77
2024-06-02 14:30:00,CC-001,1473.95,1.07,71.82,885.97,1.53,237.59
2024-06-02 14:45:00,CC-001,1587.35,1.25,79.48,853.68,1.97,241.17
2024-06-02 15:00:00,CC-001,1516.76,1.31,79.72,680.78,2.3,281.13
2024-06-02 15:15:00,CC-001,1538.93,1.12,72.83,864.69,1.71,230.4
2024-06-02 15:30:00,CC-001,1580.73,1.28,76.17,844.07,1.29,268.99
2024-06-02 15:45:00,CC-001,1534.65,1.15,86.77,799.48,2.27,275.69
2024-06-02 16:00:00,CC-001,1546.7,1.07,69.02,757.79,1.09,273.28
2024-06-02 16:15:00,CC-001,1531.96,1.24,72.06,713.34,2.57,282.59
2024-06-02 16:30:00,CC-001,1499.59,1.06,75.36,849.94,2.0,229.35
2024-06-02 16:45:00,CC-001,1603.12,1.22,72.85,875.85,2.44,274.66
2024-06-02 17:00:00,CC-001,1525.94,1.2,77.24,886.92,2.18,227.24
2024-06-02 17:15:00,CC-001,1611.02,1.3,72.49,867.82,1.6,285.13
2024-06-02 17:30:00,CC-001,1440.11,1.36,73.26,871.67,1.7,293.54
2024-06-02 17:45:00,CC-001,1627.72,1.12,75.93,887.19,1.84,233.47
2024-06-02 18:00:00,CC-001,1661.37,0.98,76.98,846.12,2.0,341.83
2024-06-02 18:15:00,CC-001,1536.53,1.17,69.57,859.59,1.65,264.59
2024-06-02 18:30:00,CC-001,1546.0,1.3,74.92,836.59,1.85,240.54
2024-06-02 18:45:00,CC-001,1617.99,0.42,78.39,877.56,1.87,258.81
2024-06-02 19:00:00,CC-001,1610.65,1.31,77.37,800.92,2.24,235.38
2024-06-02 19:15:00,CC-001,1659.89,1.48,75.83,857.95,1.57,289.65
2024-06-02 19:30:00,CC-001,1496.8,1.16,75.99,878.55,1.09,222.71
2024-06-02 19:45:00,CC-001,1555.61,1.21,73.21,904.85,1.4,231.4
2024-06-02 20:00:00,CC-001,1413.97,1.22,74.96,844.55,1.85,246.99
2024-06-02 20:15:00,CC-001,1631.32,1.21,75.49,878.44,2.04,274.9
2024-06-02 20:30:00,CC-001,1426.25,0.85,79.38,818.28,1.85,266.28
2024-06-02 20:45:00,CC-001,1587.31,1.42,76.79,847.93,1.43,236.96
2024-06-02 21:00:00,CC-001,1663.95,1.07,76.41,869.02,1.64,241.97
2024-06-02 21:15:00,CC-001,1647.29,1.13,72.56,883.71,1.85,246.04
2024-06-02 21:30:00,CC-001,1587.11,1.3,85.64,834.23,1.15,270.79
2024-06-02 21:45:00,CC-001,1596.62,1.28,73.13,884.47,1.85,247.26
2024-06-02 22:00:00,CC-001,1451.85,1.26,73.94,810.65,1.56,296.6
2024-06-02 22:15:00,CC-001,1613.91,1.06,76.75,854.53,1.98,251.32
2024-06-02 22:30:00,CC-001,1488.22,1.0,76.77,795.32,1.69,260.15
2024-06-02 22:45:00,CC-001,1582.62,1.17,73.91,824.66,1.84,228.1
2024-06-02 23:00:00,CC-001,1541.77,1.31,74.32,836.44,2.11,241.1
2024-06-02 23:15:00,CC-001,1484.05,0.99,73.77,920.12,1.81,260.21
2024-06-02 23:30:00,CC-001,1512.79,1.28,62.99,915.18,1.81,277.67
2024-06-02 23:45:00,CC-001,1540.44,1.25,75.21,811.62,1.76,260.34
2024-06-03 00:00:00,CC-001,1525.21,1.16,74.09,817.66,1.77,308.77
2024-06-03 00:15:00,CC-001,1580.59,1.13,75.21,813.69,1.99,370.92
2024-06-03 00:30:00,CC-001,1542.5,1.28,79.01,845.74,1.99,233.04
2024-06-03 00:45:00,CC-001,1534.93,1.33,73.3,818.78,1.96,262.51
2024-06-03 01:00:00,CC-001,1613.63,1.76,76.73,781.37,1.48,190.05
2024-06-03 01:15:00,CC-001,1187.07,1.3,77.73,784.04,2.01,248.71
2024-06-03 01:30:00,CC-001,1511.36,1.15,77.0,771.52,1.41,261.23
2024-06-03 01:45:00,CC-001,1922.51,0.99,72.48,833.29,1.76,248.29
2024-06-03 02:00:00,CC-001,1546.73,1.16,77.31,849.52,1.86,227.37
2024-06-03 02:15:00,CC-001,1696.24,1.25,76.3,849.85,2.2,256.55
2024-06-03 02:30:00,CC-001,1790.73,1.23,78.57,809.49,1.81,241.58
2024-06-03 02:45:00,CC-001,1482.85,1.11,77.18,822.93,1.9,239.98
2024-06-03 03:00:00,CC-001,1549.58,1.13,74.71,896.77,1.54,254.86
2024-06-03 03:15:00,CC-001,1347.22,1.39,78.1,903.65,1.48,252.41
2024-06-03 03:30:00,CC-001,1574.87,1.34,71.22,917.83,1.72,214.19
2024-06-03 03:45:00,CC-001,1657.36,1.28,73.44,830.79,1.87,227.56
2024-06-03 04:00:00,CC-001,1529.46,1.22,75.96,810.86,1.81,247.25
2024-06-03 04:15:00,CC-001,1583.12,1.18,69.93,833.67,1.64,274.6
2024-06-03 04:30:00,CC-001,1627.11,0.91,75.9,902.48,2.18,266.59
2024-06-03 04:45:00,CC-001,1435.66,1.36,73.89,856.45,1.51,258.39
2024-06-03 05:00:00,CC-001,1585.05,1.18,73.64,924.37,2.51,226.13
2024-06-03 05:15:00,CC-001,1591.57,1.17,71.73,892.56,1.6,215.92
2024-06-03 05:30:00,CC-001,1560.61,1.37,75.4,894.74,1.63,255.79
2024-06-03 05:45:00,CC-001,1510.21,1.3,59.25,854.1,1.78,232.21
2024-06-03 06:00:00,CC-001,1587.48,1.27,73.36,866.95,1.8,235.32
2024-06-03 06:15:00,CC-001,1371.15,1.17,78.34,893.25,1.57,251.88
2024-06-03 06:30:00,CC-001,1431.8,1.24,77.82,829.29,1.75,272.55
2024-06-03 06:45:00,CC-001,1526.55,1.13,74.48,937.84,1.87,272.61
2024-06-03 07:00:00,CC-001,1643.7,1.18,77.17,886.98,2.04,249.08
2024-06-03 07:15:00,CC-001,1478.9,1.36,71.3,853.13,2.44,213.02
2024-06-03 07:30:00,CC-001,1581.4,1.73,73.53,854.43,1.03,218.4
2024-06-03 07:45:00,CC-001,1555.0,1.21,50.98,832.66,1.31,258.81
2024-06-03 08:00:00,CC-001,1562.16,1.32,75.6,850.28,1.66,238.33
2024-06-03 08:15:00,CC-001,1515.45,1.15,72.53,894.52,1.53,265.69
2024-06-03 08:30:00,CC-001,1690.59,1.35,74.56,883.62,1.77,126.5
2024-06-03 08:45:00,CC-001,1610.94,1.25,78.47,820.05,1.48,284.64
2024-06-03 09:00:00,CC-001,1292.51,1.26,72.63,886.36,1.78,246.52
2024-06-03 09:15:00,CC-001,1721.87,1.11,78.52,883.83,2.03,250.63
2024-06-03 09:30:00,CC-001,1447.97,1.06,72.3,979.53,1.79,250.03
2024-06-03 09:45:00,CC-001,1548.62,1.06,75.65,887.95,1.94,245.52
2024-06-03 10:00:00,CC-001,1549.46,1.02,74.73,878.96,2.3,222.91
2024-06-03 10:15:00,CC-001,1540.16,0.88,92.06,907.41,1.74,249.84
2024-06-03 10:30:00,CC-001,1609.39,1.09,74.86,806.6,1.39,245.03
2024-06-03 10:45:00,CC-001,1214.62,1.21,71.9,818.99,1.35,268.61
2024-06-03 11:00:00,CC-001,1569.43,1.38,79.99,838.16,1.98,235.6
2024-06-03 11:15:00,CC-001,1503.21,1.25,80.7,850.25,1.99,230.36
2024-06-03 11:30:00,CC-001,1660.82,1.32,71.36,718.18,1.94,206.8
2024-06-03 11:45:00,CC-001,1620.98,1.24,77.2,881.16,2.28,232.36
2024-06-03 12:00:00,CC-001,1513.08,1.21,74.56,799.62,1.84,211.81
2024-06-03 12:15:00,CC-001,1599.43,1.17,72.82,818.57,1.84,244.98
2024-06-03 12:30:00,CC-001,1522.07,1.32,71.12,821.29,1.95,222.88
2024-06-03 12:45:00,CC-001,1588.58,1.27,77.7,810.94,2.17,253.92
2024-06-03 13:00:00,CC-001,1618.03,1.17,77.44,874.0,2.21,257.82
2024-06-03 13:15:00,CC-001,1488.45,1.3,77.05,757.11,0.98,259.08
2024-06-03 13:30:00,CC-001,1672.61,1.16,77.11,837.96,1.63,282.61
2024-06-03 13:45:00,CC-001,1568.07,1.2,85.66,853.27,2.06,255.42
2024-06-03 14:00:00,CC-001,1596.91,1.17,74.87,886.28,1.64,268.58
2024-06-03 14:15:00,CC-001,1539.26,1.18,73.36,890.21,2.19,281.35
2024-06-03 14:30:00,CC-001,1579.92,0.84,77.47,1078.45,1.91,231.76
2024-06-03 14:45:00,CC-001,1572.86,1.29,72.64,837.73,1.94,245.46
2024-06-03 15:00:00,CC-001,1605.47,1.17,81.15,808.71,1.89,249.31
2024-06-03 15:15:00,CC-001,1547.1,1.35,75.99,838.1,1.43,226.64
2024-06-03 15:30:00,CC-001,1531.27,1.09,79.13,819.6,2.17,261.85
2024-06-03 15:45:00,CC-001,1561.3,1.33,71.05,820.36,2.31,312.38
2024-06-03 16:00:00,CC-001,1585.01,1.29,73.54,880.84,2.26,225.22
2024-06-03 16:15:00,CC-001,1570.72,1.19,68.68,881.43,1.78,265.42
2024-06-03 16:30:00,CC-001,1598.98,1.31,73.01,942.24,1.71,237.93
2024-06-03 16:45:00,CC-001,1697.85,1.86,78.26,864.1,1.85,259.15
2024-06-03 17:00:00,CC-001,1519.13,1.13,75.96,798.38,2.14,195.85
2024-06-03 17:15:00,CC-001,1574.41,1.26,79.69,840.52,1.71,212.63
2024-06-03 17:30:00,CC-001,1407.05,1.25,78.55,640.79,1.87,222.08
2024-06-03 17:45:00,CC-001,1507.61,1.06,79.23,680.3,1.34,254.74
2024-06-03 18:00:00,CC-001,1541.37,1.01,73.14,875.03,1.9,254.77
2024-06-03 18:15:00,CC-001,1686.16,1.16,70.4,859.57,1.88,229.99
2024-06-03 18:30:00,CC-001,1561.25,1.36,72.45,820.01,1.41,240.8
2024-06-03 18:45:00,CC-001,1584.43,1.17,69.82,784.91,1.94,249.05
2024-06-03 19:00:00,CC-001,1684.96,1.13,72.14,811.97,1.79,232.01
2024-06-03 19:15:00,CC-001,1578.19,1.18,69.27,823.56,2.04,255.91
2024-06-03 19:30:00,CC-001,1562.4,1.26,73.65,878.18,1.24,248.37
2024-06-03 19:45:00,CC-001,1498.19,1.13,77.37,825.34,1.74,260.8
2024-06-03 20:00:00,CC-001,1537.43,1.36,82.33,886.91,2.34,247.64
2024-06-03 20:15:00,CC-001,1586.12,1.29,75.3,819.59,0.95,278.62
2024-06-03 20:30:00,CC-001,1560.34,1.3,77.89,883.39,1.68,366.28
2024-06-03 20:45:00,CC-001,1238.46,1.43,80.78,859.82,1.6,224.75
2024-06-03 21:00:00,CC-001,1476.73,1.14,77.92,862.64,1.83,254.34
2024-06-03 21:15:00,CC-001,1618.03,1.77,76.21,882.73,1.64,270.82
2024-06-03 21:30:00,CC-001,1694.57,1.11,72.56,825.09,1.87,258.92
2024-06-03 21:45:00,CC-001,1448.92,1.22,74.29,872.17,2.17,257.9
2024-06-03 22:00:00,CC-001,1548.15,1.12,78.59,925.17,2.05,258.46
2024-06-03 22:15:00,CC-001,1523.38,1.19,75.88,805.03,1.73,235.37
2024-06-03 22:30:00,CC-001,1536.61,1.15,73.37,854.52,2.63,249.36
2024-06-03 22:45:00,CC-001,1531.55,1.06,70.84,805.01,2.15,226.49
2024-06-03 23:00:00,CC-001,1604.81,1.26,74.79,806.99,1.44,230.49
2024-06-03 23:15:00,CC-001,1558.09,1.36,72.59,855.32,1.7,312.36
2024-06-03 23:30:00,CC-001,1559.94,1.11,78.39,876.3,2.24,258.39
2024-06-03 23:45:00,CC-001,1553.72,1.2,71.13,905.13,1.76,246.18
2024-06-04 00:00:00,CC-001,1497.96,1.16,79.7,884.9,1.76,282.71
2024-06-04 00:15:00,CC-001,1474.93,1.36,72.5,859.92,1.5,239.99
2024-06-04 00:30:00,CC-001,1546.14,1.3,89.58,865.92,2.17,229.63
2024-06-04 00:45:00,CC-001,1476.91,1.2,73.07,1000.28,1.72,199.67
2024-06-04 01:00:00,CC-001,1616.68,1.15,73.78,854.41,1.41,228.36
2024-06-04 01:15:00,CC-001,1438.5,1.12,67.8,779.97,1.46,231.07
2024-06-04 01:30:00,CC-001,1562.63,1.01,77.07,836.67,1.43,232.29
2024-06-04 01:45:00,CC-001,1704.53,1.78,72.65,918.81,1.76,267.33
2024-06-04 02:00:00,CC-001,1551.93,1.13,64.17,843.16,1.75,268.36
2024-06-04 02:15:00,CC-001,1636.52,1.2,74.07,870.25,1.58,262.7
2024-06-04 02:30:00,CC-001,1506.75,1.12,74.07,808.24,1.51,244.33
2024-06-04 02:45:00,CC-001,1250.08,1.29,82.91,855.16,2.47,272.99
2024-06-04 03:00:00,CC-001,1477.72,1.21,81.93,798.67,1.33,228.92
2024-06-04 03:15:00,CC-001,1464.32,1.22,72.47,849.93,1.74,249.76
2024-06-04 03:30:00,CC-001,1520.95,1.16,79.43,884.86,2.03,235.35
2024-06-04 03:45:00,CC-001,1555.03,0.95,80.64,878.74,1.91,228.06
2024-06-04 04:00:00,CC-001,1638.07,1.2,73.4,798.95,2.16,252.74
2024-06-04 04:15:00,CC-001,1491.78,1.16,72.58,820.78,1.98,175.87
2024-06-04 04:30:00,CC-001,1483.65,1.25,75.19,841.08,1.09,232.79
2024-06-04 04:45:00,CC-001,1576.96,1.21,75.02,813.93,1.49,258.08
2024-06-04 05:00:00,CC-001,1445.79,1.18,70.4,810.56,2.11,165.86
2024-06-04 05:15:00,CC-001,1449.69,1.15,71.58,806.04,2.32,273.77
2024-06-04 05:30:00,CC-001,1556.49,1.21,78.29,848.8,1.32,248.53
2024-06-04 05:45:00,CC-001,1468.22,1.2,73.71,861.88,2.24,259.23
2024-06-04 06:00:00,CC-001,1570.64,1.17,77.11,807.42,2.03,248.65
2024-06-04 06:15:00,CC-001,1589.62,1.22,75.81,837.17,1.83,236.03
2024-06-04 06:30:00,CC-001,1585.9,1.2,75.96,784.19,1.54,264.91
2024-06-04 06:45:00,CC-001,1613.48,1.19,73.5,873.83,1.73,261.28
2024-06-04 07:00:00,CC-001,1523.19,1.18,78.53,851.35,1.29,249.55
2024-06-04 07:15:00,CC-001,1512.0,1.18,74.26,818.6,1.71,264.38
2024-06-04 07:30:00,CC-001,1519.12,1.26,73.49,856.86,1.82,240.88
2024-06-04 07:45:00,CC-001,1471.85,1.39,73.92,991.4,1.86,257.22
2024-06-04 08:00:00,CC-001,1531.8,1.16,57.69,829.64,1.6,272.87
2024-06-04 08:15:00,CC-001,1512.5,1.27,77.56,794.1,3.38,215.12
2024-06-04 08:30:00,CC-001,1570.56,1.27,70.28,823.3,1.84,251.91
